tic_id,best_subject_id,best_subject_sector,is_eb_catalog,eb_score_group,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at,best_subject_img_id,num_subjects,sectors,subject_ids,SIMBAD_MAIN_ID,SIMBAD_Is_EB,SIMBAD_OTYPES,SIMBAD_V__vartyp,SIMBAD_angDist,SIMBAD_Match_Score,VSX_OID,VSX_n_OID,VSX_V,VSX_Name,VSX_Is_EB,VSX_Type,VSX_Period,VSX_angDist,VSX_Match_Score,ASASSN_Name,ASASSN_URL,ASASSN_Is_EB,ASASSN_Type,ASASSN_Prob,ASASSN_Per,ASASSN_angDist,ASASSN_Match_Score
149438705,41027479,21,-,01,1,1,0,1,1,2020-03-12 21:52:52.989000+00:00,57c9c061-dde5-4ce6-a44b-45009ff4cd97,1,21,41027479,LP  313-46,-,PM*|PM*|PM*|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
149445580,30947161,5,-,01,1,1,0,1,1,2019-03-02 00:00:34.603000+00:00,f35601e9-c23d-4c25-addb-843b755c1ece,1,5,30947161,UCAC4 126-007093,-,PM*|*|IR,,,4.0,,,,,-,,,,,,,-,,,,,
149449530,29664546,3,-,01,1,1,0,1,1,2019-01-28 18:25:57.092000+00:00,e33f5a27-8feb-48dd-a643-b7e352f9578d,2,"3,2","29664546,28583596",HD  38281,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149470723,43289232,22,-,01,1,1,0,1,1,2020-04-19 09:18:37.368000+00:00,686c8aa3-0041-4565-97ac-d7314d450df0,1,22,43289232,BD+16  2184,-,SB*|V*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149473467,32584289,8,T,06,6,6,0,6,6,2019-05-09 09:32:14.855000+00:00,4742b7bb-cdbe-43a7-8d6c-69fed2137254,44,"8,38,33,31,29,9,4,1,32,27,7,4,3,39,34,13,12,11,9,9,7,4,3,1,30,28,10,9,8,6,3,2,2,1,9,8,7,7,6,6,6,2,2,1","32584289,64600214,56963615,54455641,51631034,41422135,30250879,28418055,56362221,50183959,32030641,30250883,29708955,65556100,58383389,36040280,35176005,34476268,33222610,33222632,32030636,30250876,29708957,28418063,52624141,50589567,34089201,33222620,32584300,31806114,29708951,28583374,28583379,28418051,33222601,32584296,32030624,32030631,31806109,31806117,31806121,28583369,28583372,28418064",V* AV Dor,T,EB*|V*|*|IR|X,EB,,5.0,13664,B,0,AV Dor,T,EA,1.09487,0.050598,1.0,J054105.00-615128.6,https://asas-sn.osu.edu/variables/66070,-,VAR,0.306,0.0,0.6723,4.0
149487875,64604826,38,-,02,2,2,0,2,2,2021-07-28 21:09:34.749000+00:00,80f5f051-e6d9-4c9e-a8cc-3056bc4961e0,1,38,64604826,HD 138047,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149529585,64607201,38,-,01,1,1,0,2,2,2021-07-27 19:49:25.494000+00:00,fe79f3a7-01c1-49df-a691-b294b263d15e,1,38,64607201,TYC 7836-182-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149539114,30856963,5,F,02,2,2,0,2,2,2019-03-02 08:04:08.883000+00:00,6214bbcd-a170-464f-a658-62133486b032,7,"5,9,8,7,7,5,3","30856963,41432958,32642198,32070267,32070274,30856959,29703450",RX J0543.9-6005,F,Ro*|V*|*|IR|X,rot,,5.0,281049,B,0,ASAS J054348-6005.8,F,ROT,0.7552,0.126751,1.0,J054349.86-600554.6,https://asas-sn.osu.edu/variables/65955,F,ROT:,0.845,0.0,0.975693,4.0
149539552,33285859,9,-,01,1,1,0,1,1,2019-05-23 19:52:51.887000+00:00,6d62487b-83b9-43a8-aa63-da4c348b5467,1,9,33285859,CD-60  1257,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
149540525,41544626,9,-,01,1,1,0,1,1,2020-03-27 17:54:48.425000+00:00,bab817fd-5100-4222-ac70-9a01744a3158,2,"9,1","41544626,28417432",HD  38992,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
149566964,44564066,23,T,05,5,5,0,5,5,2020-05-20 04:54:15.605000+00:00,3d662428-973a-464e-b317-09eb595dd9ed,1,23,44564066,TYC 1993-2341-1,-,SB*|SB*|V*|*|IR,,,5.0,2213534,,3,KELT KC08C04522,T,EA,4.81361,0.05516,1.0,,,-,,,,,
149573659,62803351,37,-,06,6,6,0,7,7,2021-06-25 15:13:30.721000+00:00,4b41e8bc-5e58-4310-9a3d-4566c450eafc,37,"37,33,31,39,36,34,29,9,38,28,27,7,35,30,9,9,8,6,6,5,5,13,8,7,7,5,5,9,9,8,6,6,4,11,10,4,4","62803351,56973522,54439248,65544226,60864979,58402515,51631091,33271532,64619746,50589561,50183646,31837912,60847073,52595570,33271525,41419399,32602847,31352051,31352065,30893427,30893432,36045492,32602853,31837908,31837921,30893424,30893436,33271517,33271541,32602852,31352078,31352090,30165242,34479537,34092600,30165244,30165247",TYC 8892-1420-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149577535,44575477,23,F,01,1,1,0,1,1,2020-05-12 18:03:59.610000+00:00,ba182879-78db-43d8-9784-dc4d69a87758,1,23,44575477,HD 113406,-,SB*|SB*|V*|*|IR,,,5.0,58015,B,1,NSV 19580,-,,,0.404847,1.0,J130310.35+234933.5,https://asas-sn.osu.edu/variables/129882,F,L,0.99,0.0,2.209135,4.0
149583965,44570258,23,-,02,2,2,0,2,2,2020-05-17 17:27:26.187000+00:00,e224fd7d-0bdf-4187-80e6-55119b34839e,1,23,44570258,HD 117029,-,PM*|*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
149598862,54440820,31,F,03,3,3,0,3,3,2021-01-08 22:10:19.737000+00:00,ef6a21ac-6044-47d2-a47a-00d90992426e,15,"31,36,30,29,27,13,12,10,9,7,7,4,2,2,1","54440820,60863947,52592075,51631041,50173060,36048872,35175101,34095230,41435635,31786759,31786769,30259982,28583001,28583010,28417245",CPD-64   481,-,HS*|**|blu|SB*|*|IR,,,5.0,271650,B,0,CPD-64 481,F,R,0.277263,0.03793,1.0,J054759.12-642303.8,https://asas-sn.osu.edu/variables/147062,F,R,,0.0,1.340862,4.0
149600376,31351987,6,-,04,4,4,0,5,5,2019-03-27 14:07:35.184000+00:00,25a1518e-1855-4d6d-bc9e-d6c224898595,26,"6,34,5,31,13,7,5,4,3,39,38,37,36,30,29,27,11,9,6,6,5,4,3,1,1,1","31351987,58284486,30959501,54451406,36026492,31794497,30959491,30282076,29733571,65550631,64595468,62787214,60849355,52573731,51631017,50184315,34476665,33280019,31351976,31351995,30959505,30282093,29733566,28417227,28417229,28417233",TYC 8896-810-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149601557,62792289,37,-,00-,-1,1,2,6,6,2021-07-07 09:35:19.708000+00:00,ee776f41-c633-4223-8f71-ff8648ea368c,1,37,62792289,CD-60  1276,-,*|IR,,,4.0,,,,,-,,,,,,,-,,,,,
149603524,32624322,8,T,02,2,2,0,2,2,2019-05-04 00:44:11.755000+00:00,949650a2-e0ad-45e4-b87e-c3a163ae8881,6,"8,6,9,7,2,3","32624322,31375663,33291412,31855241,28582999,29703032",CPD-64   484,-,V*|*|*|IR,,,5.0,409060,B,0,WASP-62,T,EP,4.411953,0.044752,1.0,,,-,,,,,
149622009,44576476,23,T,05,5,5,0,6,6,2020-05-19 12:50:38.886000+00:00,c4973d4c-d609-4d87-aba8-4bb5856264b3,1,23,44576476,BD+24  2588,-,**|*,,0.002369,5.0,411998,B,0,ASAS J132841+2334.8,T,ESD,0.522878,0.134243,1.0,J132841.39+233449.0,https://asas-sn.osu.edu/variables/114532,F,ROT:,0.391,0.0,1.012114,4.0
149625812,65547514,39,-,02,2,2,0,2,2,2021-08-06 02:26:08.931000+00:00,1d91b927-2d35-4d1e-b8bc-a904665a6a3c,2,"39,12","65547514,35159685",HD 271568,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149629043,33223913,9,T,06,6,6,0,6,6,2019-05-16 23:10:05.043000+00:00,a7e1a3e1-36ad-4c0d-a19d-281c3b41fb7f,8,"9,9,10,13,11,9,9,9","33223913,41419236,34090714,36019408,34482610,33223891,33223902,33223929",CRTS J054959.3-630336,T,EB*|*|IR,EA,,3.0,482195,B,0,SSS_J054959.3-630336,T,EA,2.188108,0.017703,1.0,J054959.17-630336.4,https://asas-sn.osu.edu/variables/60321,T,EA,1.0,2.1880887,0.536,4.0
149673491,58298946,34,-,05,5,5,0,5,5,2021-03-27 23:05:31.972000+00:00,3064429c-3305-437c-b00e-95f125a6d1b2,2,"34,7","58298946,31787552",CD-34  3870,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149736571,48219469,25,T,01,1,1,0,3,3,2020-08-09 15:29:07.331000+00:00,01d03fd8-9298-43ce-a82f-cca2e4282266,1,25,48219469,ASAS J162337+1557.3,T,EB*|EB*|EB*|PM*|V*|*|EB?|IR,EW:,,5.0,102638,B,0,V1172 Her,T,EW,0.2361678,0.060996,1.0,J162337.24+155719.2,https://asas-sn.osu.edu/variables/95225,T,EW,1.0,0.2361671,1.265661,4.0
149739367,58407086,34,-,01,1,1,0,1,1,2021-03-16 14:06:02.143000+00:00,b010bb28-ea47-4106-a2c6-51532128bf87,1,34,58407086,GPM 130.194300-03.547236,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149740928,58288285,34,-,03,3,3,0,5,5,2021-03-18 22:25:56.220000+00:00,d5fdb1bb-b6d1-48b6-ade0-3a3c95e083b8,1,34,58288285,TYC  211-165-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149826377,51631023,29,-,03,3,3,0,4,4,2020-11-15 18:03:11.486000+00:00,d3071e1f-07d2-4c5b-b73b-6d8dc4630d0f,1,29,51631023,Gaia EDR3 6552520205493779072,-,*|Y*?,,0.01122,1.0,,,,,-,,,,,,,-,,,,,
149828022,28582319,2,-,01,1,1,0,1,1,2018-12-16 03:17:11.985000+00:00,aedda16e-1aa5-426a-9e8e-9262e75ce0c4,1,2,28582319,HD 220708,-,**|*,,1.190739,2.0,,,,,-,,,,,,,-,,,,,
149833117,40855185,20,-,00-,-1,1,2,3,3,2020-03-08 21:27:31.194000+00:00,b0e9f2f2-4b34-4b6e-8355-a7614d1a4592,1,20,40855185,TYC 4359-220-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149837469,28582257,2,T,01,1,1,0,2,2,2018-12-21 21:47:07.464000+00:00,8524caf5-d13b-48f6-a5ab-1a0c62c92ac7,2,"2,2","28582257,28582259",ASAS J232801-3359.8,T,EB*|EB*|EB*|V*|*|IR,Ecl,,3.0,133758,B,0,CW Scl,T,EW,0.385588,0.074991,1.0,J232801.03-335951.6,https://asas-sn.osu.edu/variables/195035,T,EW,1.0,0.3855862,0.760766,4.0
149861542,54457974,31,T,07+,8,8,0,8,8,2021-01-09 19:22:35.209000+00:00,b8dbfbe7-7cf7-42a3-aea8-43a6bbe1570c,5,"31,5,5,5,5","54457974,30972238,30972239,30972237,30972236",V* GW Eri,T,PM*|**|SB*|EB*|V*|*|IR|UV,,,5.0,14186,B,0,GW Eri,T,EA,3.6586,0.085975,1.0,,,-,,,,,
149916496,41031613,21,-,01,1,1,0,1,1,2020-03-15 22:08:14.492000+00:00,a4818066-1414-4d53-890e-e7fef31776c9,1,21,41031613,BD+60  1282,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149926346,39485038,18,F,01,1,1,0,1,1,2020-01-13 20:57:04.859000+00:00,36200751-f5f0-48b4-b849-834ec597aa41,1,18,39485038,V* V1092 Tau,F,SB*|BY*|V*|WD*|V*|*|IR|UV|X,SIN,,5.0,36109,B,0,V1092 Tau,F,BY+UV,0.3647,0.240183,1.0,J035705.77+283751.1,https://asas-sn.osu.edu/variables/132927,F,ROT,0.506,0.729565,0.760274,4.0
149971754,33220656,9,F,00-,0,1,1,2,2,2019-05-31 16:33:52.225000+00:00,72510b24-da5c-4c30-a76d-841deeb909fa,2,"9,5","33220656,30949815",HD  41297,F,Pu*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149975922,41425330,9,-,01,1,1,0,1,1,2020-03-31 21:32:39.166000+00:00,fa7b0d23-015a-4ff5-af4f-8b6e604612ed,4,"9,4,2,9","41425330,30155271,28582363,33229034",CPD-63   514,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149976187,31792831,7,T,03,3,3,0,3,3,2019-04-16 03:33:53.033000+00:00,63f4f6c7-8285-47af-ae01-368654574559,6,"7,10,7,7,7,13","31792831,34101022,31792815,31792825,31792835,36034938",TYC 8897-1116-1,-,*|IR,,,5.0,78729,B,0,ASAS J060111-6332.0,T,ESD|ED,0.89688,0.038984,1.0,,,-,,,,,
149990841,65549385,39,-,01,1,2,1,5,5,2021-08-24 13:32:46.974000+00:00,fb429d3e-231b-4867-8d5c-57551490393f,4,"39,38,9,9","65549385,64596141,33288961,41431773",UCAC4 126-008215,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149991210,32082173,7,-,00-,0,1,1,2,3,2019-04-16 21:20:48.153000+00:00,9f92382e-00b6-402b-879e-7a13d83779dd,1,7,32082173,HD  41762,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
149992242,41408918,9,-,00-,0,1,1,2,2,2020-03-31 11:46:17.220000+00:00,104f8d96-bd24-4eee-9337-8bbef970f9ad,1,9,41408918,TYC 8901-1467-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
149993666,34494602,11,T,02,2,2,0,2,2,2019-07-13 18:09:57.034000+00:00,0521695b-fa20-4797-bab5-6d98fcaa5f3c,6,"11,10,9,9,9,9","34494602,34105818,33279889,33279900,41425855,33279872",UCAC4 136-007295,-,*|IR,,,5.0,78804,B,0,ASAS J060309-6257.2,T,ESD|EC,0.523979,0.034413,1.0,J060309.28-625708.2,https://asas-sn.osu.edu/variables/60132,T,EW,1.0,0.5239802,0.27706,4.0
150021408,58285063,34,F,01,1,1,0,1,1,2021-03-16 04:24:47.180000+00:00,5b26e2af-439f-443e-aedf-3fc43ac16130,1,34,58285063,,-,,,,,,,,,-,,,,,J074736.17-334152.6,https://asas-sn.osu.edu/variables/AP44444482,F,RRAB,0.866,0.4811444,0.074083,4.0
150068381,54457175,31,T,01,1,1,0,1,1,2021-01-07 18:34:17.545000+00:00,a63f90c4-efa4-4ca5-86e5-65b9b43b93b7,6,"31,12,6,5,4,6","54457175,35176510,31388007,30916653,30259738,31387981",UCAC4 130-007716,-,*|IR,,0.007272,5.0,,,,,-,,,,,J060713.97-640932.2,https://asas-sn.osu.edu/variables/AP42821425,T,EA,1.0,0.6302888,99.674377,0.0
150083410,58383653,34,T,01,1,1,0,2,2,2021-03-16 14:43:54.741000+00:00,9ac1fbf1-c1ed-4817-910b-12dd691e18bc,1,34,58383653,TYC 7127-1303-1,-,*|IR,,,5.0,84783,B,0,ASAS J074823-3507.8,T,EC,0.315743,0.063873,1.0,J074822.69-350750.6,https://asas-sn.osu.edu/variables/389337,T,EW,1.0,0.3157427,0.150822,4.0
150101472,54444218,31,-,04,4,4,0,5,5,2021-01-10 23:34:45.479000+00:00,44ef656d-d920-49d9-882d-127c2563e8b8,27,"31,38,32,29,9,9,9,9,9,8,35,27,11,39,12,7,7,7,7,6,2,33,9,8,5,2,5","54444218,64619848,56374646,51630883,33221145,33221151,33221159,33849901,41416954,32580270,60036156,50183754,34480038,65545209,35171790,31826894,31826898,31826902,31826906,31809196,28581066,56955586,33221137,32580284,30975334,28581060,30975335",CPD-63   530,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
150101476,34484513,11,-,05,5,5,0,6,6,2020-04-08 17:10:19.508000+00:00,8227a0c0-1707-45db-9ba4-2b2e0f9f6289,6,"11,9,9,9,9,12","34484513,41432696,33238250,33238259,33238237,35174323",TYC 8897-455-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150101799,35172395,12,-,02,2,2,0,3,4,2020-04-23 12:58:42.984000+00:00,7940b2b5-a17f-456f-80fb-afc471afd46c,2,"12,11","35172395,34474016",,-,,,,,,,,,-,,,,,,,-,,,,,
150143137,60857037,36,-,01,1,1,0,1,1,2021-05-09 13:03:30.441000+00:00,63cabedd-3811-4eaf-bdcc-9eed2f22a6c6,2,"36,4","60857037,30164824",HD  43199,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
150144415,58284970,34,-,01,1,1,0,1,1,2021-03-16 21:00:20.385000+00:00,ab4f6663-24d9-472b-9e1a-0186e097ebc7,2,"34,9","58284970,33233432",HD  43258,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150145456,31789113,7,-,01,1,1,0,1,1,2019-04-15 16:41:04.250000+00:00,4f3c6b22-4769-4f0f-8529-590464a9478c,6,"7,5,5,2,7,7","31789113,30918747,30918749,28580965,31789106,31789108",CD-60  1379,-,PM*|*|IR,,,2.0,,,,,-,,,,,,,-,,,,,
150151262,62802376,37,-,01,1,1,0,4,5,2021-11-26 17:22:51.016000+00:00,6ca4d01a-e661-430c-87b9-9a03d981c555,1,37,62802376,TYC 8905-810-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150165657,65552540,39,-,01,1,1,0,1,1,2021-08-13 23:46:05.820000+00:00,8c105085-22e5-45f3-a5b1-daae5881e72d,2,"39,2","65552540,28580531",HD  43599,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
150166721,30950815,5,F,02,2,2,0,8,8,2020-02-29 11:06:22.748000+00:00,d2d32df3-c292-425c-9c2c-2cd7f81fa76e,8,"5,35,9,8,2,2,1,1","30950815,60049875,41417790,32632216,28580488,28580505,28416057,28416064",V* ST Pic,F,RR*|V*|Ce*|*|IR|RR?,RRab,,5.0,26353,B,0,ST Pic,F,RRAB/BL,0.4857445,0.041674,1.0,J061401.06-612823.5,https://asas-sn.osu.edu/variables/59598,-,VAR,0.48,0.0,0.761089,4.0
150167117,60932557,36,-,01,1,4,3,7,7,2021-05-15 09:43:58.449000+00:00,79762f07-9fbf-4b78-a690-a4eeabcccef2,7,"36,33,29,39,34,31,30","60932557,57002649,51630943,65553682,58275256,54458062,52569359",TYC 8897-188-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
150187916,50584875,28,F,03,3,3,0,5,6,2020-10-16 16:41:58.455000+00:00,7b60c61d-9be8-455f-9555-9c0b812983dc,22,"28,39,9,9,38,36,13,11,6,2,2,1,31,9,7,7,6,2,2,6,4,1","50584875,65554333,33238022,41432597,64600841,60933085,36044524,34550329,31394774,28580277,28580283,28415301,54454580,33238000,31787815,31787823,31394793,28580284,28580286,31394784,30269565,28415305",HD  43957,F,Ro*|PM*|V*|*|IR|X,rot,0.005453,5.0,281086,B,0,ASAS J061451-6216.9,F,ROT,1.116,0.055159,1.0,J061451.39-621702.1,https://asas-sn.osu.edu/variables/59513,-,VAR,0.662,938.3570525,0.069674,4.0
150225473,41027140,21,T,02,2,2,0,3,4,2020-04-29 11:48:55.567000+00:00,441c6fb2-178f-4ca9-8bc6-710e0e7e107b,1,21,41027140,V* QS UMa,-,CV*|V*|*|IR|X,E,,3.0,56658,B,0,QS UMa,T,NL+E,0.41838,0.216704,1.0,,,-,,,,,
150249155,65541926,39,-,01,1,1,0,1,1,2021-08-10 10:29:58.713000+00:00,6e2ce734-e592-41d1-934e-2d4860138413,3,"39,32,2","65541926,56365312,28580181",HD  44345,-,*|IR|X,,,5.0,,,,,-,,,,,,,-,,,,,
150251466,41017763,21,T,03,3,3,0,4,4,2020-03-17 23:11:23.108000+00:00,f62f4294-fe18-4cc2-b060-5d663d9582df,1,21,41017763,HD  89601,-,SB*|*|IR,,,5.0,2213503,,3,KELT KC20C05718,T,EA,12.38818,0.019431,1.0,,,-,,,,,
150268783,41024898,21,-,01,1,1,0,1,1,2020-03-15 17:53:19.886000+00:00,ff310113-eb7b-402e-8b95-92054d19375e,1,21,41024898,HD  92787,-,PM*|PM*|**|*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
150272865,34493502,11,-,02,2,2,0,3,3,2019-07-12 15:38:04.039000+00:00,ba7800e1-b840-4b86-8b28-eb06e1f1a7ac,5,"11,10,9,9,9","34493502,34088261,33237830,33237868,33237884",UCAC4 143-007342,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
150282779,31824822,7,-,00-,-1,1,2,5,5,2019-04-12 19:05:26.760000+00:00,c3cdcd60-e1b5-4a93-90f2-4993d2516335,1,7,31824822,CD-35  3917,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150284425,32615886,8,T,05,5,5,0,6,6,2019-05-08 15:25:00.098000+00:00,28218a2b-962f-4216-bd01-e68bd2daa0af,8,"8,34,7,8,8,7,7,7","32615886,59209943,31829500,32615882,32615890,31829506,31829498,31829512",V* V397 Pup,T,EB*|V*|*|IR|UV,E,,5.0,26999,B,0,V0397 Pup,T,EA,3.004449,0.021866,1.0,J074914.78-351433.0,https://asas-sn.osu.edu/variables/389827,-,VAR,0.715,242.6422347,3.276658,4.0
150299840,56360384,32,-,00-,-1,1,2,3,3,2021-02-06 03:19:10.722000+00:00,e08ca70f-3771-46e8-b81d-b06ebe032d90,4,"32,31,29,33","56360384,54454203,51630798,56964345",TYC 8894-472-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150300654,35171721,12,T,03,3,3,0,4,4,2020-04-23 09:11:33.052000+00:00,1d87f3c5-6c61-4e89-b1d6-9d98601edd87,3,"12,13,11","35171721,36044576,34476214",TYC 8894-262-1,-,SB*|*|IR,,,5.0,2213411,,3,KELT KS21C019945,T,EA,5.450137,0.260925,1.0,,,-,,,,,
150320620,41436189,9,F,02,2,2,0,3,3,2020-03-30 12:03:11.734000+00:00,0c039dac-c1b0-4ccc-a623-5cd88dfe34b6,3,"9,33,9","41436189,56961179,33292653",HD  45461,-,V*|*|IR,,,5.0,55294,B,0,NSV 16859,F,SR,,0.136292,1.0,J062300.61-634101.7,https://asas-sn.osu.edu/variables/59732,F,L,0.297,0.0,6.125091,2.0
150326668,43273092,22,T,05,5,5,0,5,5,2020-04-19 15:31:45.301000+00:00,c76e8d27-3ce5-41c3-9d1f-1a74faf79f30,2,"22,15","43273092,37773410",TYC 3845-1006-1,-,SB*|*|IR,,,5.0,2213529,,3,KELT KC21C15600,T,EA,2.957751,0.216335,1.0,,,-,,,,,
150357064,34474106,11,-,03,3,3,0,4,4,2020-04-08 20:40:51.612000+00:00,d8938d72-7a20-47bb-816e-8b2fe2982466,3,"11,13,12","34474106,36021830,35162861",TYC 8902-1379-1,-,**|*|*|IR|X,,,5.0,,,,,-,,,,,,,-,,,,,
150357290,29735928,3,-,02,2,2,0,2,2,2019-01-30 23:15:47.388000+00:00,28934573-6c55-4a79-8656-30c7627e5cd5,8,"3,35,34,29,10,9,5,2","29735928,60054473,58274635,51630868,34101367,33306047,30976754,28579594",TYC 8902-1395-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150357404,58296899,34,F,01,1,1,0,1,1,2021-03-14 13:41:50.995000+00:00,d07994d7-5331-48ce-bad7-8694252a7849,1,34,58296899,HD  45796,F,Pu*|*|IR|UV,,,5.0,55303,B,1,NSV 16868,-,,,0.961607,1.0,J062455.86-634941.4,https://asas-sn.osu.edu/variables/80189,-,VAR,0.368,0.0,0.438365,4.0
150359500,60854745,36,F,01,1,1,0,1,1,2021-05-08 12:01:11.653000+00:00,c7590d5d-5373-4559-97ac-bd628ed928aa,4,"36,31,29,5","60854745,54439625,51630858,30896688",EUVE J0625-60.0,F,Ro*|PM*|PM*|PM*|**|V*|*|*|IR|UV|X,rot,,5.0,281097,B,0,ASAS J062555-6003.4,F,ROT,1.0333,0.088762,1.0,J062556.06-600326.7,https://asas-sn.osu.edu/variables/79738,F,ROT,0.999,1.0336875,0.400724,4.0
150360599,56365698,32,-,01,1,1,0,1,1,2021-02-07 12:31:26.710000+00:00,73affd9d-bb93-4ca5-8820-263e3043b54a,2,"32,30","56365698,52621157",HD  45835,-,*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
150361803,34104026,10,T,01,1,1,0,1,1,2019-06-28 22:32:11.868000+00:00,1859f4b7-1432-44a6-aa88-5a84961d079d,6,"10,9,7,6,6,4","34104026,33297502,31836493,31360775,31360806,30146748",TYC 8902-686-1,-,*|IR,,,2.0,79878,B,0,ASAS J062528-6423.9,T,RRC|EC,0.268689,48.828881,1.0,,,-,,,,,
150361911,33234806,9,T,04,4,4,0,4,4,2019-05-28 10:09:13.406000+00:00,d19b36cf-1cb0-41a1-8f42-2879ac330879,9,"9,12,9,9,13,11,9,9,10","33234806,35171796,33234763,33234791,36027292,34473072,33234778,41429942,34088770",UCAC4 128-008712,-,*|IR,,,3.0,840397,,0,ASASSN-V J062554.07-643339.7,T,EA,1.2469,0.008203,1.0,J062554.08-643339.6,https://asas-sn.osu.edu/variables/AP42817747,T,EA,0.987,1.2469369,0.106454,4.0
150388753,37866529,16,F,04,4,4,0,4,4,2019-11-07 10:18:10.369000+00:00,78899002-e168-4771-aa0b-0de27e755324,2,"16,15","37866529,37751894",V* V352 UMa,F,El*|V*|*|IR|UV,,,3.0,272441,B,0,V0352 UMa,F,ELL,1.41353,0.111421,1.0,J125539.02+545739.8,https://asas-sn.osu.edu/variables/133367,F,ROT:,0.338,0.0,0.673019,4.0
150390189,32581153,8,-,01,1,1,0,3,3,2019-04-28 15:05:18.566000+00:00,238424bf-42e0-4289-b5be-bf49d02b3b01,3,"8,8,8","32581153,32581142,32581147",TYC 8902-1121-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150392753,34548412,11,-,01,1,1,0,2,2,2019-07-09 23:06:08.120000+00:00,9ca980a1-4ac0-45eb-bfa1-a540a96f84e3,9,"11,9,9,8,6,5,5,2,1","34548412,33224338,41419487,32636268,31801002,30866911,30866921,28579309,28414297",HD  45873,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150413414,58382685,34,T,03,3,3,0,8,9,2021-06-30 18:23:47.869000+00:00,ff3f5ea8-67dc-475a-9506-dde1f3c7125f,1,34,58382685,,-,,,,,424066,B,0,GDS_J0749323-310733,-,VAR,,118.41137,1.0,J074932.25-310733.1,https://asas-sn.osu.edu/variables/259001,T,EB,1.0,0.8333828,118.948649,0.0
150429807,62802923,37,-,05,5,5,0,6,6,2021-06-29 19:43:04.483000+00:00,b0091e60-c6fe-483c-a938-33161d38f3fe,18,"37,39,3,38,36,30,9,33,27,12,11,10,7,29,9,5,28,3","62802923,65561944,29735809,64598132,60933427,52576463,41437360,56959375,50182566,35175304,34475043,34103968,31841734,51646285,33247373,30914170,50589494,29735818",TYC 8898-1548-1,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150430837,28578892,2,-,01,1,1,0,1,1,2018-12-19 14:32:23.663000+00:00,ec1db7a5-e98d-4efe-9ba0-4a9541366326,1,2,28578892,CD-60  1459,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
150431617,51691887,29,-,01,1,1,0,2,2,2020-11-11 10:03:16.715000+00:00,e4784fd9-9a83-4b43-8e4b-e190f68e1bba,1,29,51691887,,-,,,,,,,,,-,,,,,,,-,,,,,
150432514,56361019,32,-,01,1,1,0,2,2,2021-02-05 17:33:38.776000+00:00,3930b515-c489-4ebf-af0a-b00eb1bd9cd8,2,"32,30","56361019,52624542",,-,,,,,,,,,-,,,,,,,-,,,,,
