MAIN_ID,TIC_ID,Is_EB_SIMBAD,OTYPES,V__vartyp,angDist,Match_Score
ATO J269.9206+23.9847,158849879,T,*|EB?|IR,EA:,0.001232,5
HD  39082,158870458,F,a2*|V*|*|IR|UV,ACV,,5
HD 157504,158893899,F,Y*O|Em*|WR*|*|*|IR|X,,,5
HD 180966,158936104,F,Ro*|*|IR|UV,ROT,,5
TYC 3542-1315-1,158988347,T,EB*|EB*|*|IR,E,,5
KOI-7047,159047480,T,EB*|EB*|*|IR,E,,3
ASAS J191732+4449.6,159047957,F,V*|Er*|V*|*|*|IR,EW/PER,,5
HD  39572,159060569,-,*|IR|UV,,,5
ASAS J191900+4332.6,159105713,T,V*|EB*|EB*|Er*|V*|*|IR,E,,5
HD 181491,159105847,T,EB*|*|IR|UV,E,,3
HD 111937,159117475,-,*|IR,,,5
BD+79   405,159117842,-,PM*|*|IR,,,5
BD+40  1999,159142326,-,*|IR,,,5
HD 128207,159150734,-,*|IR|UV,,,5
V* Y CVn,159163636,-,C*|LP*|V*|*|*|IR,SRB,,3
ASAS J191857+4527.5,159169838,T,EB*|EB*|V*|*|EB?|IR,EW:,,5
HD 116956,159190692,F,BY*|PM*|V*|PM*|**|*|*|IR|X,BY,,5
PM J13260+2735,159202185,-,PM*|**|PM*|*|*|IR|UV|X,,,2
HD 126878,159208074,-,*|IR,,,5
KOI-6929,159220329,T,EB*|EB*|EB*|Er*|V*|*|IR,E,,5
V* TY UMi,159298033,T,EB*|Ir*|V*|*|IR|X,I,,3
TYC 4563-50-1,159343218,-,*|IR,,,5
BD+82   469,159345743,-,*|IR,,,5
RX J1544.9+7930,159346490,T,EB*|PM*|V*|*|IR|X,EB,,5
TYC 3146-286-1,159386347,T,EB*|EB*|Er*|*|IR,E,,1
2MASS J19220334+4300351,159444225,T,EB*|EB*|Er*|*|*|IR,EB*,,5
GSC 04579-01005,159454849,-,PM*|*|IR,,,5
TYC 4575-84-1,159464498,-,*|IR,,,3
TYC 7823-1040-1,159490807,-,*|IR,,,5
V* V1362 Cen,159493588,T,EB*|**|V*|*|IR,EW,,3
BD+79   499,159502560,-,Em*|*|IR|UV,,,5
PM J16259+8324,159503663,-,PM*|PM*|PM*|*|IR,,,5
BD+80   518,159510109,-,PM*|*|IR,,,5
RX J163216.6+775411,159510983,T,EB*|EB*|**|*|IR|X,EW,,5
HD 129102,159537973,-,*|IR,,,5
BD+83   487,159539617,-,*|IR,,,5
TYC 2534-86-1,159570042,-,SB*|*|IR,,,5
KOI-6778,159573299,T,EB*|EB*|*|IR,E,,5
V* EK Dra,159613900,F,Ro*|BY*|V*|Er*|**|SB*|*|IR|UV|X|X,BY,,5
LINEAR 12641788,159628659,T,EB*|*|*|EB?|IR,EW:,,5
2MASS J14435147+6014071,159636302,-,*|*|IR|X,,,3
V* V850 Cyg,159644070,T,EB*|EB*|EB*|gD*|EB*|Er*|V*|*|IR,E,,3
KOI-3531,159716878,T,EB*|*|IR,EB*,,5
KOI-2938,159719243,T,EB*|EB*|*|IR,E,,5
KOI-7024,159720778,T,EB*|EB*|*|IR,E,,5
V* V2281 Cyg,159723646,T,EB*|EB*|EB*|EB*|Er*|V*|*|IR,EW,,5
CRTS J211703.1-383056,159746746,T,EB*|*,Ecl,0.002081,5
EC 21137-4059,159747622,-,HS*|blu|*|UV,,0.000331,3
HD 129575,159757364,-,*|IR,,,3
KOI-3873,159763687,T,EB*|RG*|Er*|*|*|IR,EB*,,5
HD 157750,159803421,-,PM*|*|IR,,,5
V* V835 Her,159820018,-,SB*|V*|RS*|*|IR|UV|X,,,5
V* BP Boo,159831469,F,PM*|V*|a2*|*|IR|UV,,,5
* tet01 Mic,159834975,F,a2*|PM*|V*|**|*|IR|UV|X,,,3
BD+41  2931,159849690,-,*|IR,,,5
TYC 3870-1361-1,159854358,-,*|*|IR,,,5
RX J1547.1+5302,159854359,T,EB*|EB*|V*|*|IR|X,EW,,5
HD 129766,159864583,-,**|*|IR,,,5
HD 129765,159864610,-,*|IR,,,5
CRTS J214248.6-401624,159875384,T,EB*|*|IR,Ecl,,5
TYC 3870-1523-1,159877673,-,PM*|*|IR,,,5
BD+40  3254,159892657,-,*|IR,,,5
HD  20232,159895674,-,PM*|*|IR|UV,,,5
HD  20388,159897979,-,*|IR,,,5
HD 143776,159921795,-,PM*|*|IR,,,5
V* V1148 Her,159939533,T,EB*|EB*|EB*|EB*|PM*|**|V*|*|EB?|IR,EW:,,5
CRTS J031751.4-361527,159950145,T,EB*|EB*|V*|*|IR,Ecl,,5
WASP-139,159951311,-,V*|*|IR,,,5
HD 144680,159980816,-,*|IR,,,5
CRTS J160451.3+534312,159981348,T,EB*|*|*|EB?|IR|UV,EW:,,5
V* V842 Her,159983399,T,SB*|EB*|EB*|EB*|SB*|**|V*|*|IR|X,EW,,5
V* RU Gru,160036449,T,EB*|V*|*|IR,E,,5
TYC 2712-485-1,160041500,-,*|IR,,,5
TYC 8005-1128-1,160065970,T,EB*|V*|*|IR,EA,,5
CRTS J232812.6-395523,160081043,T,EB*|V*|EB*|V*,EA,0.471566,1
V* DE Phe,160085375,T,EB*|V*|*|IR,EA,,5
RX J1448.2-4103,160089427,F,Pu*|V*|TT*|*|*|IR|X,rot,,3
BD+32  4165,160104585,-,PM*|*|IR,,,5
TYC 4638-579-1,160115491,-,*|IR,,,5
V* YZ UMi,160120432,F,dS*|dS*|V*|*|IR,DSCT,,5
HD 144301,160144570,-,PM*|*|IR|UV,,,5
WASP-96,160148385,-,V*|*|IR,,,5
CRTS J144919.3-381017,160150808,F,Ro*|Ro*|*|IR|Y*?,ROT,0.006945,5
HD 130451,160159932,T,EB*|V*|*|IR,EW,,5
UCAC4 872-006072,160164029,T,EB*|*|IR,,,1
TYC 4651-1759-1,160195393,-,PM*|*|IR,,,5
V* AU Phe,160196709,T,EB*|V*|*|IR|V*?,E,,5
SCR J1238-5327,160199003,-,PM*|PM*|PM*|*|IR,,,5
V* V517 Cam,160228595,T,EB*|V*|*|IR,,,5
HD 204616,160253433,-,PM*|*|IR,,,5
V* CO Cam,160268882,F,El*|SB*|V*|*|IR|UV|X,,,5
HD 108533,160297243,-,*|IR,,,5
Gaia EDR3 2890062263458259968,160328683,-,*|Y*?,,0.019977,5
V* AW Col,160328766,T,EB*|V*|*|IR|UV,E,,5
GSC 04560-02157,160425283,-,*|*|IR,,,5
BD+74   632,160440137,-,**|*|IR,,,5
UCAC2  15760486,160444470,-,TT*|*|*|IR|X|Y*?,,,5
V* RS UMi,160472514,-,SB*|V*|RS*|*|IR|X,E,,5
BD+78   531,160473885,-,*,,0.003661,5
TYC 7829-2707-1,160484494,-,*|IR,,,5
BD+76   576,160489368,-,*|IR,,,5
TYC 4418-743-1,160491408,-,*|IR,,,5
RX J1557.8+7747,160492551,T,EB*|PM*|V*|*|*|IR|X,EB,,5
TYC 4418-98-1,160518449,-,**|*|IR,,,2
TYC 4571-18-1,160519380,-,*|IR|X,,,5
TYC 8236-260-1,160522021,-,*|IR,,,5
TYC 4567-114-1,160533733,-,*|IR,,,5
TYC 4425-1365-1,160585813,-,*|IR,,,5
PM J16196+7655,160603519,-,PM*|PM*|*|*|IR|X,,,5
HD 148432,160603693,-,*|IR|UV,,,5
BD+75   597,160618494,-,*|X,,0.000899,5
TYC 7828-2519-1,160635896,-,*|IR,,,5
HD 131435,160636601,-,PM*|*|IR|UV|X,,,5
HD 205200,160648169,-,**|*|IR,,,5
HD 131531,160697480,-,*|IR,,,3
HD 133937,160704414,-,*|IR|UV,,,5
TYC 3860-1586-1,160987145,-,*|IR,,,3
TYC 8367-1790-1,160991022,-,*|IR,,,3
TYC 8371-1956-1,161083755,-,**|*|IR,,,4
TYC 8236-1279-1,161156159,-,*|IR,,,3
V* BC Gru,161262226,T,EB*|V*|*|IR|V*?,E,,2
NSVS   8518688,161287859,T,EB*|*|EB?|IR,EW:,,5
TYC 8453-192-1,161303275,-,Pe*|PM*|*|IR,,,5
CF 20178,161382479,-,PM*|*|IR,,,5
* kap Gru,161441781,-,PM*|*|IR,,,5
V* GO Cyg,161563111,T,EB*|SB*|V*|*|IR|UV,E,,5
HD 272643,161569528,-,*|IR,,176.071864,1
HD 272348,161570793,-,*,,0.001068,5
HD  32291,161575102,-,*|IR,,,5
HD 272695,161577376,T,EB*|*|IR,,,5
HD 273380,161638713,-,PM*|*|IR,,,5
BD+47  2200,161665775,-,PM*|*|*|IR,,,5
V* OT Boo,161668117,T,EB*|V*|*|IR,,,5
V* FX Dra,161687311,T,EB*|V*|*|IR,,,5
V* V567 Cyg,161710825,T,EB*|V*|*|IR,E,,5
BD+59  1674B,161721861,-,**|*|IR,,,5
HD 238504,161725464,-,*|IR,,,3
HD 110305,161739878,-,PM*|*|IR,,,5
V* V343 Dra,161744580,T,EB*|V*|*|IR,,,3
BD+60  1644,161825615,-,**|*|IR,,,2
* tet Dra,161825882,-,SB*|PM*|PM*|PM*|*|IR|UV|X,,,5
GSC 03880-00538,161840480,-,PM*|**|*|IR,,,2
V* V1081 Sco,161988269,T,V*|HII|EB*|**|*|*|IR|UV|X,,,5
Wolf 1156,162035117,-,PM*|*|*|IR,,,5
CD-42  6814,162091088,F,Ro*|PM*|V*|*|IR|X,rot,,5
V* V1215 Cen,162143408,-,TT*|V*|*|*|IR|X|Y*?,rot,,5
BD+33  4417,162173122,-,PM*|PM*|**|V*|*|IR|X,?,,5
HD  97841,162208751,-,PM*|*|IR,,,5
TYC 7738-1811-1,162299925,-,*|IR,,,5
TYC 7738-1638-1,162305237,-,*|*|IR,,,5
TYC 7738-335-1,162362398,-,*|IR,,,5
TYC 8213-2094-1,162437782,-,*|IR,,,5
TYC 8217-1910-1,162523286,-,*|IR,,,5
HD 146870,162576186,-,PM*|*|IR,,,5
ASAS J112122-4736.1,162585265,T,EB*|PM*|V*|*|IR,,,5
HD 147608,162617256,-,*|IR|UV,,,3
TYC 3495-1872-1,162632186,-,*|IR|X,,,3
TYC 8647-714-1,162694809,-,*|IR,,,5
HD 110634,162695390,-,*|IR,,,5
TYC 8244-375-1,162700861,-,*|IR,,,5
HD  99190,162808761,-,PM*|*|IR,,,5
SCR J1608-4442,162846340,-,PM*|PM*|*|IR,,,1
HD  99412,162894445,-,*|IR,,,5
NGC  3680    55,162919284,T,EB*|V*|*|IR,,,5
Cl* NGC 3680    KGP    2321,162921705,-,*|IR,,,5
HD 144735,163008999,-,*|IR,,,5
HD  99803,163024899,-,**|*|IR|UV,,,5
TYC 8240-2126-1,163042814,-,*|IR,,,5
TYC 8647-2544-1,163346988,-,*|IR,,,5
HD 100513,163377314,-,**|*|IR,,,5
CRTS J113658.9-420821,163581410,T,EB*|*|IR,Ecl,,3
Gaia EDR3 6079710620510474240,163648025,-,PM*|*|WD?|WD?,,0.002994,3
TYC 8253-1112-1,163946569,-,*|IR,,,3
V* V1073 Cyg,163965682,T,EB*|El*|SB*|V*|*|IR,Ell,,3
HD 212393,164173105,-,*|IR,,,5
V* V4374 Sgr,164250471,T,EB*|V*|*|IR|X,EB,,5
CD-48  7658,164293200,-,*|IR,,,5
TYC 3510-1590-1,164319805,-,*|IR,,,5
HD 145430,164344772,-,*|IR,,,5
ATO J265.5583+46.9109,164374386,T,*|EB?|IR,EA:,,5
V* V1066 Her,164375251,T,EB*|EB*|V*|**|*|EB?|IR,EW:,,5
KOI-6837,164413080,T,EB*|EB*|**|*|IR,E,,2
KOI-23,164458426,T,EB*|Er*|*|*|IR,ROT,,5
KOI-6838,164461124,T,EB*|EB*|SB*|V*|*|IR,E,,3
ASAS J185302+4250.7,164463075,T,EB*|EB*|V*|*|EB?|IR,EW:,,5
[DCO2008] T-Lyr1-03000,164524541,T,EB*|Ro*|PM*|EB*|*|*|IR,Rot,,5
[DCO2008] T-Lyr1-01997,164527723,T,EB*|EB*|Er*|SB*|V*|EB*|*|*|IR,E,,5
HD 193978,164544018,-,*|IR,,,5
TYC 3127-1117-1,164552564,T,EB*|EB*|Er*|*|IR,E,,5
2MASS J18545694+4428224,164554097,-,*|IR,,,5
[DCO2008] T-Lyr1-01013,164557531,T,EB*|EB*|Er*|EB*|*|IR,E,,5
KOI-3218,164558055,F,Ro*|*|IR,rot,,3
BD+47  2717,164558072,T,EB*|EB*|EB*|Er*|**|V*|EB*|*|IR,E,,5
1RXS J185504.7+425952,164644375,F,Er*|Er*|*|*|*|*|*|IR|X,,,5
ASAS J185538+4207.9,164646288,T,EB*|EB*|EB*|V*|*|IR,E,,3
HD 176229,164674435,T,EB*|EB*|Er*|PM*|*|IR|UV,EB*,,5
KOI-6818,164674992,T,EB*|EB*|Er*|*|IR,E,,5
ROTSE1 J185735.99+450752.5,164677806,T,Ce*|EB*|Er*|EB*|V*|*|IR,E,,5
BD-21   269,164681172,-,*|IR,,,5
ASAS J014255-2007.5,164720673,T,EB*|EB*|**|V*|*|EB?|IR,EW:,,2
TYC 5857-1460-1,164752991,-,PM*|*|IR,,,5
HD  11133,164775259,-,PM*|*|IR,,,5
V* TW Cet,164775666,T,EB*|EB*|SB*|V*|**|*|IR|X,EW,,5
V* VY Cet,164776925,T,EB*|EB*|EB*|EB*|**|V*|*|EB?|IR,EW,,5
[DCO2008] T-Lyr1-03204,164781045,T,EB*|EB*|EB*|*|IR,E,,5
[DCO2008] T-Lyr1-02407,164782264,T,EB*|EB*|EB*|*|EB?|IR,EW:,,5
[DCO2008] T-Lyr1-04168,164784457,T,EB*|EB*|EB*|*|IR,E,,5
ROTSE1 J185945.43+472007.0,164833847,T,EB*|EB*|EB*|EB*|V*|EB*|*|EB?|IR,EW:,,3
TYC 3132-638-1,164883253,T,EB*|EB*|*|IR,E,,2
Kepler-1661,164886585,T,EB*|*|*|IR,E,,5
KOI-7068,164890208,T,EB*|EB*|*|IR,E,,5
CRTS J030503.3-382231,165124220,T,EB*|*,EA,0.002239,3
HD  41822,165147482,-,*|IR,,,5
2MASS J03104941-3616471,165184400,-,*|*|*|IR,,,5
V* CG Pup,165186801,T,EB*|V*|*|IR,E,,5
UCAC4 740-063417,165307617,-,PM*|**|*|IR,,,1
V* V548 Cyg,165310952,T,EB*|SB*|V*|*|IR,E,,5
V* EL CVn,165371937,T,EB*|EB*|V*|*|IR,E,,5
TYC  862-164-1,165428216,-,*|IR,,,5
TYC 3462-1112-1,165453878,-,SB*|*|IR,,,5
HD 104186,165456443,T,EB*|*|IR,Det,,5
ASAS J120036-3915.6,165458777,T,EB*|V*|*|IR,EW,,5
V* V1109 Cen,165459595,T,EB*|V*|*|IR,,,5
TYC 3460-359-1,165470014,-,SB*|SB*|V*|*|IR,,,3
RX J1329.5+5142,165470525,-,**|*|IR|X,,,2
TYC 7243-1498-1,165493409,T,EB*|*|IR,,,5
HD 162523,165555520,-,PM*|*|IR,,,5
CPD-38  4971,165558723,-,*|IR,,,4
V* V1054 Her,165618747,T,EB*|V*|*|IR,EW,,5
TYC 3871-268-1,165626871,-,PM*|*|IR,,,5
HD 238444,165656615,-,*|IR,,,5
TYC 7788-986-1,165666711,-,*|IR,,,5
StKM 1-1240,165720650,-,PM*|PM*|SB*|**|PM*|*|*|*|IR|X,,,5
HD 137703,165721304,-,PM*|*|IR,,,5
Ton  301,165797593,F,RR*|blu|*,RRc,,5
CD-40  8031,165823257,F,Em*|Y*O|Ro*|V*|Y*O|*|*|IR|X|Y*?,rot,,5
HD    271,165886019,F,Ro*|V*|*|IR|X,rot,,5
V* V765 Cen,165898206,-,V*|*|IR|LP?,,,5
HD 118799,165898498,-,PM*|*|IR,,,5
Gaia EDR3 6127918089350574848,165909066,-,*|Y*?,,0.008798,3
HD 113169,165976940,-,SB*|PM*|SB*|*|IR,,,5
TYC 2534-649-1,165982704,-,*|IR,,,5
BD+31  2447,165987272,-,*|IR,,,5
* alf Dra,165991532,-,SB*|PM*|**|*|IR|UV|X,,,3
V* IV UMa,166074503,F,El*|V*|*|IR,,,5
TYC 4175-763-1,166086376,-,*|IR,,,5
2MASS J14204953+6049348,166090445,-,SB*|PM*|*|*|IR|X,,,1
BD+65   996,166176108,-,**|*,,0.018408,5
HD 127821,166178883,-,PM*|*|IR|UV,,,5
UPM J1344-4020,166184426,-,**|PM*|*|IR,,,1
UCAC4 249-060094,166184428,-,PM*|**|*|IR,,,5
ATO J273.5351+13.9565,166276444,T,*|EB?|IR,EA:,0.005015,5
UCAC4 262-068800,166319733,-,*|IR,,,5
HD 119968,166324888,-,*|IR,,,5
HD 187520,166421485,-,*|IR,,,5
* nu. Cen,166447153,F,bC*|SB*|V*|*|IR|UV,bC :,,0
HD 120411,166527623,-,*|*|IR|X,ROT,,5
BD+32  1819,166532356,-,PM*|*|IR,,,5
V* V1200 Cen,166624433,T,PM*|EB*|V*|*|IR,,,5
V* VW LMi,166647000,T,EB*|SB*|V*|*|IR|UV,E,,5
TYC 8412-395-1,166659516,-,*|IR,,,5
HD 120734,166660531,T,SB*|EB*|PM*|PM*|V*|SB*|*|IR|X,EC,,5
TYC 7794-606-1,166754305,-,*|IR,,,3
HD  15818,166765288,-,*|IR,,,5
CD-50   744,166767310,-,PM*|*|IR,,,5
HD 202183,166773165,-,**|*|IR,,,5
CD-31  1574,166803688,-,*|IR,,,5
TYC 7035-1207-1,166805258,-,*|IR,,,4
EXO 0235.2-5216,166808151,F,Er*|Ro*|PM*|PM*|Er*|Er*|V*|*|*|IR|X,rot,,5
WASP-98,166833457,-,V*|*|IR,,,5
CD-34  1456,166833476,-,*|IR,,,5
TYC 8053-422-1,166853161,-,PM*|*|IR,,,5
CPD-33   412,166869548,-,*|IR,,,5
CD-31  1621,166874908,T,EB*|V*|V*|*|IR,,,2
CD-50  7324,166882964,-,*|IR,,,5
HD 121655,166896407,-,*|IR,,,5
TYC 7030-174-1,166932690,-,*|IR,,,5
HD  25419,166933255,-,*|IR,,,5
2MASS J04013874-3127472,166968742,-,*|*|*|IR,,,5
CPD-66   514,166969346,-,PM*|*|IR,,,5
UCAC4 119-010735,166969516,-,*|IR|X,,,5
TYC  144-3031-1,166979292,F,dS*|*|IR,,,5
UCAC4 101-017507,167005326,T,EB*|*|IR,,,5
HD  44939,167007869,-,SB*|*|IR,,,5
HD  45059,167008868,-,**|*|IR,,,3
HD 254138,167031605,-,*|IR,,,3
HD  43300,167039082,-,*|IR|UV,,,5
SIPS J0620-7120,167042097,-,PM*|PM*|PM*|PM*|*|*|IR,,,1
HD  45527,167045028,F,Ro*|*|IR,,,3
CD-67   435,167086201,T,EB*|V*|*|IR|X,EB,,5
CD-66   395,167123841,F,Ro*|V*|*|IR|X,rot,,5
HD  45986,167124706,-,*|IR,,,5
1RXS J062517.7-712200,167163906,F,Ro*|RR*|Ro*|V*|*|IR|X,rot,,5
TYC 9185-142-1,167164775,-,*|IR,,,5
TYC  735-1882-1,167171556,-,*|IR,,,5
V* V387 Cyg,167196599,T,EB*|EB*|V*|*|IR,E,,5
TYC 9177-541-1,167201539,T,EB*|*|IR,,,5
TYC 8906-294-1,167208380,T,EB*|*|IR,,,5
UCAC4 091-012216,167250176,F,blu|dS*|*|IR,,,3
UCAC4 110-012461,167303776,-,*|IR,,,5
ASAS J063202-6750.7,167304040,T,EB*|V*|*|IR,E,,5
HD  47044,167304218,-,*|IR,,,5
ASAS J063323-7007.5,167338355,T,EB*|V*|*|IR,,,4
SCR J0633-6823,167339633,-,PM*|PM*|*|IR,,,1
HD  47857,167343133,-,*|IR,,,5
CPD-71   471,167416321,-,**|*|IR,,,5
TYC 9181-973-1,167417105,F,dS*|*|IR,,,5
TOI-746,167418903,-,*|IR,,,5
CD-65   448,167419950,-,*|IR,,,5
HD  13763,167452509,-,*|IR,,,5
G 268-133,167458680,-,PM*|*|IR,,,5
V* HV Eri,167486272,F,dS*|dS*|**|V*|*|IR|UV,,,5
TYC 8903-600-1,167524552,-,*|IR,,,5
HD  49078B,167524561,-,PM*|**|*|IR,,,5
HD  49078,167524563,-,**|*|IR|X,,,3
HD  49035,167526213,-,PM*|PM*|*|*|IR,,,5
CD-60  1544,167526485,T,EB*|*|IR,,,3
TYC 8895-1467-1,167527065,-,PM*|*|IR,,,5
CD-62   264,167549377,-,*|IR,,,5
UCAC2   2853522,167550778,-,*|IR,,,5
1RXS J064345.6-642436,167551757,-,PM*|LM*|*|IR|X,,,2
CD-60  1562,167554898,T,EB*|*|IR,,,5
TYC 8895-1512-1,167574282,-,*|IR,,,5
HD 126194,167596713,-,*|IR|UV,,,5
TYC 8899-1677-1,167602025,-,*|IR,,,4
* alf Pic,167602316,-,PM*|*|IR|UV|X,,,3
UCAC4 138-008748,167654878,-,*|IR,,,5
CD-36  2165,167661160,-,PM*|*|IR,,,5
HD 126315,167670025,-,*|IR,,,5
CD-39  1898,167671107,T,EB*|*|IR,,,5
V* AY Col,167673218,T,EB*|V*|*|IR|X,ED,,5
V* RZ Col,167673754,T,EB*|V*|*|IR,E,,5
TYC 8899-452-1,167691903,-,*|IR,,,5
TYC 8899-18-1,167692429,-,*|IR,,,5
TYC 8899-581-1,167692491,-,*|IR,,,5
HD  51269,167694397,-,*|IR,,,5
UCAC4 126-010105,167694820,-,*|IR,,,5
TYC 8903-860-1,167695122,-,*|IR,,,5
CD-60  1588,167697441,-,*|IR,,,5
V* AS Col,167699908,-,RS*|V*|*|IR|UV|X,,,5
CD-39  1935,167717848,T,EB*|V*|*|IR|X,EB,,5
UCAC2  14975036,167717852,-,PM*|*|IR,,,5
HD  51369,167719689,-,*|IR,,,5
UCAC4 122-010733,167719897,-,*|IR,,,5
TYC 8920-1163-1,167719905,-,PM*|*|IR,,,5
HD  51635,167720056,-,*|IR,,,5
CD-61  1510,167722431,-,*|IR,,,5
HD  51415,167722437,-,*|IR,,,5
UCAC4 145-008604,167722708,-,*|IR,,,5
HD  51491,167723383,-,*|IR,,,5
TYC 7599-109-1,167746516,-,*|IR,,,5
TYC 7599-1269-1,167747439,-,*|IR,,,5
CRTS J065614.3-605645,167754658,F,RR*|*,RRab,0.0,3
HD  35649,167756615,-,*|IR,,,5
TYC 8912-693-1,167792080,-,*|IR,,,5
CD-64   244,167793961,-,*|IR,,,5
TYC 8908-677-1,167812449,T,EB*|*|IR,,,5
TYC 8908-235-1,167812505,-,*|IR,,,5
2MASS J06595620-6145001,167812509,-,PM*|PM*|*|*|IR,,,1
UCAC3 58-19570,167814455,-,PM*|*|IR,,,5
HD  53143,167814656,-,PM*|**|*|IR|X,,,5
UCAC4 136-009527,167887603,-,*|IR,,,5
HD  53500,167889402,-,PM*|**|*|IR|X,,,5
UCAC4 127-009787,167890109,-,*|IR,,,5
1RXS J070140.3-623556,167891320,F,Ro*|LM*|V*|*|*|IR|X,rot,,5
TYC 8912-1478-1,167891342,-,*|IR,,,2
UCAC2  20617880,167923097,-,*|*|IR,,,5
TYC 4806-473-1,167973386,-,*|IR,,,5
UCAC3 125-135579,167977531,-,PM*|*|IR,,,5
CD-28  7935,167983141,T,EB*|*|IR,,,5
ATO J152.3239-26.6371,168005331,T,*|EB?|IR,EW:,0.003934,5
CD-24  8843,168079017,-,*|IR,,,5
TYC 4812-3702-1,168114998,-,*|IR,,,3
HD  88538,168141930,-,PM*|**|*|IR|X,,,5
2MASS J06455419-0346401,168191566,-,PM*|*|IR,,,5
2MASS J10134260-2759586,168205635,-,LM*|PM*|*|IR,,,4
V* WY Ant,168276785,F,RR*|PM*|V*|*|IR,RRab,,5
* chi01 Hya,168381887,-,PM*|PM*|**|*|IR|UV|X,,,3
CD-25  8447,168384036,F,dS*|V*|*|IR,DSCT,,5
* chi02 Hya,168384614,T,EB*|SB*|V*|*|IR|UV,E,,5
CRTS J040402.7-314523,168657531,T,EB*|*|IR,EA,1e-06,5
HD  25785,168657537,-,PM*|*|IR,,,5
V* GT Eri,168674931,T,EB*|V*|*|IR,,,5
CD-34  1506,168675489,T,EB*|V*|*|IR,EW,,5
CD-31  1688,168696027,-,*|IR|X,,,5
1RXS J040630.8-341521,168697314,F,PM*|Ro*|PM*|V*|*|IR|X,rot,,5
CPD-35   430,168697816,-,*|IR,,,3
CD-32  1614,168702875,-,PM*|*|IR,,,5
V* TV Boo,168709463,F,RR*|RR*|V*|*|IR|RR?,RRc,,5
TYC 7037-89-1,168789840,T,EB*|*|IR,,,2
V* UW Boo,168809669,T,EB*|V*|*|IR,E,,5
1SWASP J041946.84-321006.3,168851294,T,EB*|EB*|V*|*,EA,0.003963,5
TYC 7037-864-1,168871868,-,*|IR,,,3
HD  27703,168873263,-,PM*|*|IR|UV,,,3
ATO J126.4583-04.4194,169015227,-,V*|*,SIN,0.000808,1
ASAS J194828+4001.5,169079394,T,Pu*|EB*|Er*|V*|*|IR,PULS,,2
HD  71476,169111723,-,*|IR,,,3
V* LO Hya,169168102,T,**|EB*|SB*|V*|*|IR|UV,,,5
CRTS J082832.7-022908,169173084,T,EB*|*|EB?,EW:,0.000689,3
TYC 3144-332-1,169175441,T,El*|EB*|Er*|*|IR,E,,5
ASAS J194905+4024.6,169181296,T,Pu*|EB*|EB*|Er*|V*|V*|Pu*|*|IR,PULS,,5
*  33 Sex,169225390,-,PM*|*|IR|X,,,5
BD-03  2978,169226822,-,V*|*|IR,,,5
TYC 4913-647-1,169248671,-,*|IR,,,3
ASAS J104341-0105.8,169249046,T,EB*|V*|*|IR,E,,3
UCAC4 277-216984,169265855,-,PM*|*|IR,,,4
CPD-31  6830,169286196,-,**|V*|*|IR|X,,,2
CD-28 15883,169316288,-,PM*|*|IR,,,4
HD  32615,169319248,T,EB*|V*|*|IR,E,,5
ATO J076.7715-17.6157,169395046,T,*|EB?|IR,EA:,0.0029,5
HD  33071,169396430,F,Ro*|*|IR,rot,,5
TYC 5901-852-1,169398211,-,*|IR,,,5
HD  33195,169398679,-,*|IR,,,5
KOI-6124,169458450,T,EB*|EB*|**|*|IR,E,,5
KOI-1036,169467727,T,EB*|EB*|*|*|IR,ROT,,5
* H Cen,169468632,F,Pu*|Pu*|V*|*|IR|UV,,,5
HD  33857,169530854,-,**|*|IR,,,3
V* RR Lep,169532543,T,EB*|V*|*|IR,E,,5
2MASS J05123749-1619242,169534701,-,PM*|*|IR,,,5
HD  34045,169553449,-,*|IR|UV,,,5
V* V5572 Sgr,169573910,T,EB*|V*|*|IR|UV,,,3
HD  65740,169662927,-,*|IR|UV,,,3
BD-15  6408,169745547,-,*|IR,,,5
TYC 6396-386-1,169766937,-,PM*|**|*|IR,,,5
TYC 4858-1030-1,169770571,-,SB*|V*|*|IR,,,5
V* V856 Cen,169786455,F,Pu*|V*|bC*|*|IR|UV,,,5
ASAS J195034+4014.2,169814134,T,EB*|EB*|EB*|EB*|Er*|EB*|V*|*|EB?|IR,E,,5
V* V380 Cyg,169815759,T,EB*|SB*|V*|*|IR|UV,E,,5
ASAS J195049+4038.6,169815918,T,EB*|EB*|EB*|V*|*|IR,E,,5
KOI-5243,169819162,T,EB*|*|*|IR,E,,3
KOI-1120,169820068,T,EB*|EB*|Ro*|*|*|IR,rot,,5
BD-10  2351,169904935,-,*|IR,,,5
TYC 7639-1208-1,170161682,-,*|IR,,,5
TYC 8121-314-1,170224449,-,*|IR,,,5
KOI-6678,170246850,T,EB*|EB*|*|IR,E,,5
HD  67327,170265784,-,*|IR,,,5
Kepler-1647,170344769,T,EB*|EB*|*|*|IR,E,,5
HD  50860,170366621,-,**|*|IR|UV,,,3
TYC 7640-1348-1,170402154,-,*|IR,,,4
HD 107247,170516068,-,PM*|*|IR,,,5
CD-30  1812,170634116,-,V*|*|*|IR,,,3
CD-34  1686,170635351,T,EB*|V*|*|IR,,,5
HD  28313,170636418,-,*|IR|UV,,,5
ASAS J042702-3255.7,170637811,T,EB*|V*|*|IR,,,5
V* CT Eri,170676440,T,EB*|**|SB*|V*|*|IR,E,,5
