OID,n_OID,V,Name,TIC_ID,Is_EB,Type,Period,angDist,Match_Score
77999,B,0,ASAS J053946+0811.1,144695651,T,ED,5.297694,0.077208,1
424917,B,0,GDS_J0807491-312725,144804862,-,VAR,,0.648724,1
272094,B,0,PMM 2182,144996772,F,TTS/ROT,1.437,0.583815,1
87955,B,0,ASAS J084814-5205.2,145243254,T,EA,1.68615,0.021451,1
167279,B,0,V0690 Pup,145338612,T,EA,4.89927,0.053536,1
88000,B,0,ASAS J084909-5000.6,145372195,F,DSCT,0.129036,0.054915,1
425460,B,0,GDS_J0812308-330516,145762697,-,VAR,,48.121002,1
26613,B,0,RS Pup,145870698,F,DCEP,41.48,0.045989,1
26888,B,0,MX Pup,146036695,-,GCAS,,0.059994,1
40454,B,0,AL Lep,146520491,T,EW,0.448642,0.012624,1
77077,B,0,ASAS J050922-1932.5,146557531,T,EW,0.27084251,0.294035,1
90516,B,0,ASAS J095707-0120.7,146601322,T,EA,0.987045,0.147603,1
74962,B,0,KV Eri,146637697,T,EW,0.271753,0.050908,1
56915,B,0,V0432 Vel,146810480,T,EA,1.46857,0.079465,1
55668,B,0,V0377 CMa,146879345,T,EA,3.01351,0.028627,1
425564,B,0,GDS_J0817371-341412,146968478,-,VAR,,0.168662,1
133768,B,0,DD Ind,147083089,T,EW,0.362746,0.058653,1
52341,B,0,DT Gru,147131974,T,EA,0.8016937,0.038506,1
14673,B,0,U Gru,147201138,T,EA/SD,1.88051,0.060724,1
92276,B,0,ASAS J104944-4545.2,147214032,T,ED,2.4877,0.026919,1
37567,B,0,EG Vel,147277752,T,EA,4.8927,0.055882,1
14260,B,0,UX For,147455347,F,RS,0.956,0.46588,1
159262,B,0,TSVSC1 TN-N213111233-11-82-2,147576476,T,EA,2.21954,0.032853,1
37266,B,0,ES UMa,147610499,T,EW,0.52885234,0.076158,1
13743,B,0,AR Dra,147625755,T,EA/SD:,0.6758375,0.041372,1
2213581,,3,KELT KS26C004269,147924002,T,EA,1.3914228,0.395093,1
55595,B,2,NSV 17160,148096708,-,CST,,1.961673,1
719384,,0,ASASSN-V J064203.36-365240.6,148098016,T,EW,0.714554,0.012312,1
17865,B,0,LX Lup,148158374,-,TTS,,0.042933,1
17783,B,0,GG Lup,148158540,T,EA,1.849611,0.056407,1
15584,B,0,V0773 Her,148207172,F,ACV,1.45876,0.095889,1
500183,B,0,SSS_J151858.7-374344,148218929,F,ROT,3.46591,94.528135,1
80949,B,0,ASAS J064543-3749.8,148274098,T,EB,4.053243,0.056457,1
82086,B,0,ASAS J070505-1158.2,148302247,T,ED,2.6396,0.0939,1
82122,B,0,ASAS J070529-1705.3,148357344,F,HADS,0.0900923,0.078748,1
419857,B,0,GDS_J0705534-133556,148500107,-,VAR,,0.15916,1
419768,B,0,GDS_J0706356-125343,148508281,T,EA,1.478546,31.576374,1
17867,B,0,LZ Lup,148551290,F,TTS/ROT,0.63252,0.048106,1
92505,B,0,ASAS J105708-0616.4,148559140,T,ESD|ED,0.82564,0.027121,1
305403,B,0,HIP 50330,148622555,-,VAR,0.3187,0.058262,1
285861,B,0,T-Boo0-00080,148781497,T,EA,2.539825,0.775748,1
229257,B,0,DD CrB,148785530,T,EA/HW,0.1617704531,0.010994,1
731231,,0,ASASSN-V J152421.77-401449.9,148824066,T,EA,2.3639,0.037317,1
1545898,,0,PMAK V65,148914403,T,EA,18.2902,0.020775,1
13950,B,0,kap Dra,148917425,-,GCAS,,0.053941,1
13749,B,0,AX Dra,148963419,T,EB,0.5681644,0.073961,1
100224,B,0,ASAS J152527-4640.2,149030418,-,MISC,25.50153,104.872671,1
58745,B,0,NSV 20310,149109861,F,ROT,1.1397,0.125381,1
844201,,0,ASASSN-V J052527.39-633113.4,149156748,F,ROT:,,0.030522,1
629456,B,0,WISE J052549.2-645921,149160359,T,EA,1.1207645,0.063044,1
838781,,0,ASASSN-V J052631.07-602239.0,149175965,T,EW,0.223687,0.015066,1
54753,B,0,NSV 16318,149176305,-,VAR,1.13022,0.058685,1
13645,B,0,AB Dor,149248196,F,TTS/ROT,0.5139,0.006279,1
84502,B,0,ASAS J074348-3207.4,149319411,T,EA+ACV,4.752174,0.016764,1
13671,B,0,bet Dor,149346418,F,DCEP,9.842675,0.079665,1
2213136,,3,KELT KS37C008604,149436670,T,EA,2.4963256,0.084401,1
13664,B,0,AV Dor,149473467,T,EA,1.09487,0.050598,1
281049,B,0,ASAS J054348-6005.8,149539114,F,ROT,0.7552,0.126751,1
2213534,,3,KELT KC08C04522,149566964,T,EA,4.81361,0.05516,1
58015,B,1,NSV 19580,149577535,-,,,0.404847,1
271650,B,0,CPD-64 481,149598862,F,R,0.277263,0.03793,1
409060,B,0,WASP-62,149603524,T,EP,4.411953,0.044752,1
411998,B,0,ASAS J132841+2334.8,149622009,T,ESD,0.522878,0.134243,1
482195,B,0,SSS_J054959.3-630336,149629043,T,EA,2.188108,0.017703,1
102638,B,0,V1172 Her,149736571,T,EW,0.2361678,0.060996,1
133758,B,0,CW Scl,149837469,T,EW,0.385588,0.074991,1
14186,B,0,GW Eri,149861542,T,EA,3.6586,0.085975,1
36109,B,0,V1092 Tau,149926346,F,BY+UV,0.3647,0.240183,1
78729,B,0,ASAS J060111-6332.0,149976187,T,ESD|ED,0.89688,0.038984,1
78804,B,0,ASAS J060309-6257.2,149993666,T,ESD|EC,0.523979,0.034413,1
84783,B,0,ASAS J074823-3507.8,150083410,T,EC,0.315743,0.063873,1
26353,B,0,ST Pic,150166721,F,RRAB/BL,0.4857445,0.041674,1
281086,B,0,ASAS J061451-6216.9,150187916,F,ROT,1.116,0.055159,1
56658,B,0,QS UMa,150225473,T,NL+E,0.41838,0.216704,1
2213503,,3,KELT KC20C05718,150251466,T,EA,12.38818,0.019431,1
26999,B,0,V0397 Pup,150284425,T,EA,3.004449,0.021866,1
2213411,,3,KELT KS21C019945,150300654,T,EA,5.450137,0.260925,1
55294,B,0,NSV 16859,150320620,F,SR,,0.136292,1
2213529,,3,KELT KC21C15600,150326668,T,EA,2.957751,0.216335,1
55303,B,1,NSV 16868,150357404,-,,,0.961607,1
281097,B,0,ASAS J062555-6003.4,150359500,F,ROT,1.0333,0.088762,1
79878,B,0,ASAS J062528-6423.9,150361803,T,RRC|EC,0.268689,48.828881,1
840397,,0,ASASSN-V J062554.07-643339.7,150361911,T,EA,1.2469,0.008203,1
272441,B,0,V0352 UMa,150388753,F,ELL,1.41353,0.111421,1
424066,B,0,GDS_J0749323-310733,150413414,-,VAR,,118.41137,1
305252,B,0,HIP 30973,150437899,-,VAR,0.10133,0.158965,1
26392,B,0,AE Pic,150442264,T,EB:,2.98179,0.064491,1
26349,B,0,RX Pic,150443185,T,EA,2.593666,0.052478,1
1540595,,0,BMAM-V534,150455296,T,NL+E,0.13484405,0.034934,1
23406,B,0,V0343 Ori,151233402,T,EW/DW,0.809143,0.030016,1
281747,B,0,ASAS J171502-3333.7,151300352,F,ROT,0.3106,0.048569,1
26359,B,0,SZ Pic,151587650,F,ELL,4.95,0.069001,1
491574,B,0,SSS_J110811.3-394527,151684687,T,EB|EW,0.549473,0.012955,1
43752,B,0,V1071 Cen,151826930,T,EA,2.69535,67.149025,1
409789,B,0,HD 65743,152076382,F,ACV,1.84372,0.018787,1
93187,B,0,V1407 Cen,152147549,T,EW,0.2294876,0.133663,1
18747,B,0,VY Mic,152223725,T,EA+DSCT,4.4364,0.048105,1
7892,B,0,V0595 Cen,152231997,F,RRAB/BL,0.691035,0.317524,1
74429,B,0,ASAS J015523-3846.3,152287388,F,ROT,0.8916,0.036074,1
74436,B,0,ASAS J015619-4040.3,152288704,F,DSCT,0.191174,0.057888,1
413386,B,0,ASAS J171658-3109.1,152346470,-,MISC,1225.4,0.053533,1
75049,B,0,ASAS J025845-3833.3,152359020,T,EW,0.242568,0.034146,1
76097,B,0,ASAS J042103-2629.5,152362660,T,EC,0.395864,0.045814,1
76097,B,0,ASAS J042103-2629.5,152362661,T,EC,0.395864,85.800344,1
13983,B,0,S Eri,152373997,F,RRC:,0.273,0.048049,1
15924,B,0,SY Hor,152507230,T,EW/KW,0.31163818,0.055383,1
736941,,0,ASASSN-V J112825.75-394347.5,152513129,T,EA,4.1268,0.013305,1
40196,B,0,NSV 1572,152592870,T,EB,0.513853,0.074137,1
32137,B,0,V4437 Sgr,152796589,T,EB,1.13662,0.044597,1
741321,,0,ASASSN-V J120415.80-084606.8,152803446,T,EA,6.9628,0.015804,1
94500,B,0,ASAS J120405-1137.9,152804087,T,ED|ESD,0.489128,71.759912,1
14685,B,0,RX Gru,152825521,T,EA,0.743141,0.045843,1
741176,,0,ASASSN-V J031218.35-425514.3,152972203,T,EA,6.7911,0.012047,1
78641,B,0,ASAS J055829-2749.3,153166843,T,EA,1.931644,0.045854,1
424498,B,0,GDS_J0802533-282357,153352537,-,VAR,,0.199314,1
42506,B,0,V0728 Pup,153436251,F,RRC/BL,0.2697723,0.066878,1
26939,B,0,V0337 Pup,153587580,F,ACV,0.83747,0.064295,1
76142,B,0,ASAS J042358-4228.6,153713262,T,EA,3.373312,104.736144,1
2213364,,3,KELT KS20C010760,153741139,T,EA,16.59064,0.112409,1
225775,B,0,V0505 Lac,153826685,T,EW,0.326997,0.006473,1
4597,B,0,AK Cam,153891668,T,EA/SD:,2.22682,0.039488,1
2213704,,3,KELT KC13C10630,153987857,T,EA,0.507078,0.088745,1
37387,B,0,RU UMi,153991851,T,EB/DW,0.52492618,0.033994,1
278568,B,0,V0462 Dra,154067797,T,EW,0.23659,0.159704,1
225795,B,0,V0540 Lac,154096314,T,EB,0.49067,0.024957,1
300542,B,0,ASAS J131300+5048.9,154222671,F,ROT,0.38995,0.038367,1
637207,B,0,WISE J063623.9+725200,154339231,T,EW,0.2931856,0.016592,1
27179,B,0,rho Pup,154360594,F,DSCT,0.1408809,0.031685,1
4756,B,0,HW Cam,154453805,T,EA,1.091739,0.076796,1
44268,B,0,MZ Dra,154511165,T,EA,0.840374,0.003005,1
46954,B,2,NSV 8330,154573032,-,,,4.827549,1
14875,B,0,AK Her,154664604,T,EW/KW,0.4215228,0.040249,1
631128,B,0,WISE J113820.0+871910,154808394,-,MISC,0.4910087,0.729939,1
185473,B,0,GSC 04645-00293,154875092,T,EW,0.3346,0.415287,1
86143,B,0,ASAS J081147-2559.6,155128092,F,HADS,0.06809897,0.030183,1
34100,B,0,BN Scl,155540827,T,EA,3.6506,0.007998,1
174529,B,0,NSVS 1031772,155657581,T,EA,0.3681414,0.452746,1
13681,B,0,Z Dra,155894704,T,EA/SD,1.3574226,0.024541,1
150398,B,0,MR Boo,155915231,T,EB,0.86685,0.04789,1
150553,B,0,QY Boo,155968973,T,EW,0.34189,0.197016,1
1544133,,0,PMAK V60,155988736,T,EA,6.849,0.043936,1
4482,B,0,FP Boo,155998626,T,EW,0.640458,0.028781,1
150280,B,0,V0336 Boo,156006074,F,SXPHE,0.112892,0.157045,1
285073,B,0,HAT-148-0000574,156067195,T,EA,3.5502111,0.321084,1
150554,B,0,V0339 Boo,156072994,T,EW,0.36281,0.064111,1
300558,B,0,ASAS J154925+4608.4,156074324,F,ROT,3.025,13.202214,1
185443,B,0,V0572 Cam,156198986,F,HADS,0.086337,0.177565,1
14174,B,0,GK Eri,156215585,T,EA,2.9598,0.069664,1
144294,B,0,V2762 Ori,156241056,T,EA,1.78018,0.025845,1
37350,B,0,KM UMa,156376126,T,EB/KW,0.3518608,0.083698,1
144708,B,0,V0701 Pup,156465251,F,RRC/BL,0.285665,0.116526,1
411073,B,0,ASAS J081949-2822.8,156535338,-,MISC,65.99,110.503513,1
271993,B,0,TYC 7100-2112-1,156758257,F,TTS/ROT,0.23533,0.528298,1
80297,B,0,ASAS J063358-4629.9,156832130,T,RRC|EC|ESD,0.243548,0.036242,1
41686,B,0,nu. Pup,156934909,F,LERI,1.52489,0.153385,1
1546138,,0,PMAK V69,157018051,T,EA,15.0821,0.037787,1
80753,B,0,ASAS J064207-4241.6,157041453,T,EA,4.92745,0.0548,1
409747,B,0,HD 52297,157046764,F,ACV,1.62773,0.009157,1
8049,B,0,V0752 Cen,157175641,T,EW/RS,0.37023198,0.028344,1
271994,B,0,TYC 7629-2824-1,157212164,F,TTS/ROT,0.571,0.450224,1
37336,B,0,IO UMa,157273321,T,EA+DSCT,5.52,0.326301,1
744246,,0,ASASSN-V J070332.23-385113.7,157316453,T,EB,12.321,29.794401,1
298010,B,0,V1361 Her,157376469,T,EA,1.34119,0.078638,1
138887,B,0,ROTSE1 J173828.76+360900.0,157420463,T,EW,0.426388,0.343044,1
137726,B,0,V1283 Her,157446808,F,RRC,0.272666,0.069295,1
138891,B,0,V1284 Her,157448336,T,EW,0.337146,0.046722,1
55787,B,1,NSV 17352,157533670,-,,,0.327232,1
1546559,,0,WASP-153,157586003,T,EP,3.332609,0.010004,1
159693,B,0,V0840 Lyr,157647276,T,EW,0.221311,0.057219,1
634266,B,0,WISE J183740.6+404605,157647583,T,EA,0.5621242,0.011655,1
629472,B,0,WISE J183820.6+372816,157652824,T,EA,0.6456993,0.108634,1
10753,B,0,VV Crt,157754133,T,EA/RS:,2.295599,0.069662,1
43253,B,0,MW Dra,157770450,T,EA,3.28935,0.338243,1
10734,B,0,SU Crt,157787615,F,DSCTC,0.055,0.094375,1
17925,B,0,TV Lyn,157798407,F,RRC,0.24065119,0.069266,1
1769688,,0,ZTF J184134.78+385956.0,157854400,T,EW,0.3310044,0.242465,1
150455,B,0,V0667 Lyr,157889314,T,EA,1.4328,0.115895,1
4361,B,0,AD Boo,157968186,T,EA,2.0688069,0.631769,1
4497,B,0,GL Boo,158016784,T,EA,3.197524,0.213509,1
298005,B,0,V0359 Boo,158023761,F,RS,0.290529,0.156018,1
162765,B,0,T-Lyr1-01986,158113583,T,EA,1.387164,0.046928,1
138059,B,0,ROTSE1 J190413.83+455701.2,158173344,T,EW,0.892942,0.320951,1
226027,B,0,V1445 Her,158183591,F,RS,1.8978,0.065218,1
138096,B,0,ROTSE1 J190559.56+430748.7,158218818,T,EW,0.423924,0.044624,1
162757,B,0,T-Lyr1-01439,158272742,T,EA,1.401011,0.067799,1
169249,B,0,V0747 Lyr,158276780,T,EA,1.153418,0.078044,1
242383,B,0,KID 06762829,158316612,T,EA,18.795223,0.114885,1
169261,B,0,ASAS J190700+4632.3,158321712,F,ELL,0.272802,0.016806,1
162965,B,0,T-Lyr1-17236,158321843,T,EA,8.429432,0.062882,1
172661,B,0,CF Ant,158329676,T,EA,1.53364,0.134169,1
1522330,,0,ASASSN-V J181752.59+230851.2,158366841,T,EW,0.326596,0.045245,1
162797,B,0,T-Lyr1-03520,158393140,T,EC,0.876829,0.107457,1
162795,B,0,T-Lyr1-03486,158417251,T,EC,0.519008,0.116596,1
169321,B,0,V0882 Lyr,158431889,T,EA,0.572526,0.060234,1
162807,B,0,T-Lyr1-04076,158491288,T,EA,12.083565,0.09752,1
185823,B,0,V0467 Dra,158498107,F,HADS,0.197702,0.151526,1
39094,B,0,CX Phe,158536052,T,EA,19.9757,0.029399,1
130039,B,0,V0548 Dra,158565141,T,EW,0.275183,0.016378,1
74190,B,0,ASAS J012726-4928.4,158582801,T,EA,2.16025,11.008398,1
74190,B,0,ASAS J012726-4928.4,158582802,T,EA,2.16025,0.479883,1
242333,B,0,KID 08019043,158635832,T,EA,1.985608,0.066936,1
18215,B,0,FL Lyr,158660631,T,EA/RS,2.1781543,0.080732,1
92612,B,0,ASAS J110019-4047.4,158673914,T,EW,0.3733723,0.016378,1
43680,B,0,BV Ant,158713903,T,EA,3.59426,0.051613,1
162761,B,0,T-Lyr1-01784,158728853,T,EA,1.656387,15.14423,1
37777,B,0,V0361 Vel,158747617,F,SRB,64.9,0.009606,1
169413,B,0,ASAS J191452+4230.1,158794976,T,EA,0.772903,0.063563,1
305627,B,0,HIP 88013,158797702,-,VAR,1.41872,0.153971,1
632346,B,0,WISE J175940.9+235905,158849879,T,EW,0.4317578,0.016731,1
55124,B,0,NSV 16689,158870458,F,ACV,0.764776,0.025886,1
242737,B,0,KID 08878681,158988347,T,EA,2.496621,0.083128,1
242735,B,0,KID 08488876,159047480,T,EA,5.801887,0.05327,1
169479,B,0,ASAS J191732+4449.6,159047957,T,EW|PULS,0.50797,0.026449,1
169513,B,0,ASAS J191900+4332.6,159105713,T,EW,0.574947,0.056473,1
245063,B,0,KID 07884842,159105847,F,ELL,1.314583,0.076179,1
58572,B,0,NSV 20137,159150734,F,SPB:,0.48437,0.014691,1
5025,B,0,Y CVn,159163636,F,SRB,267.8,0.032612,1
169511,B,0,ASAS J191857+4527.5,159169838,T,EA,0.91842,0.018653,1
136620,B,0,NQ UMa,159190692,F,BY,4.27,0.027284,1
169539,B,0,ASAS J191954+4339.2,159220329,T,EA,1.729348,0.054322,1
37406,B,0,TY UMi,159298033,T,EA,1.7248,0.018324,1
185545,B,0,RX J1544.9+7930,159346490,T,EB,0.58253,0.127399,1
244259,B,0,KID 08685306,159386347,T,EW,0.80804,0.069448,1
286919,B,0,KIC 7440742,159444225,T,E,0.283991,0.047789,1
167179,B,0,AC UMi,159454849,T,EA,0.64329,0.152017,1
98688,B,0,V1362 Cen,159493588,T,EW,0.35341,0.036188,1
1547541,,0,PMAK V73,159510109,T,EA+ROT,16.9487,0.034679,1
130116,B,0,NSVS 1053317,159510983,T,EB|EW,0.324269,0.14741,1
469959,B,0,HD 129102,159537973,F,ACV,1.71,0.052903,1
2213537,,3,KELT KC08C10640,159570042,T,EA,10.801538,0.251701,1
242797,B,0,KID 06859813,159573299,T,EA,10.882432,0.078747,1
13826,B,0,EK Dra,159613900,F,BY,2.78791,0.034667,1
707163,,0,ASASSN-V J211118.53-365006.4,159628414,T,EW,0.275771,0.013363,1
320644,B,0,LINEAR 12641788,159628659,T,EW,0.451047,0.050727,1
11770,B,0,V0850 Cyg,159644070,T,EA,4.5643908,0.040834,1
527053,B,0,KIC 6947095,159716878,F,ROT,29.948,65.292939,1
242707,B,0,KID 07821010,159719243,T,EA,24.238432,0.069009,1
242687,B,0,KID 08364119,159720778,T,EA,7.735905,0.095255,1
13201,B,0,V2281 Cyg,159723646,T,EA,1.073113953,0.161056,1
120876,B,0,ASAS J211703-3830.9,159746746,T,EC,0.40852,0.07991,1
469679,B,0,HD 129575,159757364,T,EA,32.7393,0.039674,1
286959,B,0,KIC 8430105,159763687,T,EA,63.327106,0.053127,1
15646,B,0,V0835 Her,159820018,F,RS,,0.041592,1
4396,B,0,BP Boo,159831469,F,ACV,1.30488,0.068003,1
18828,B,0,tet 1 Mic,159834975,F,ACV,2.1215,0.447985,1
139465,,0,V0550 Dra,159854359,T,EW,0.326651,0.029268,1
121524,B,0,ASAS J214249-4016.4,159875384,T,EB,1.266994,0.042102,1
1545435,,0,HD 20232,159895674,F,DSCT,,0.014082,1
1546268,,0,HD 143776,159921795,F,GDOR,0.68089,0.051269,1
150423,B,0,V1148 Her,159939533,T,EW,0.282255,0.127195,1
75274,B,0,ASAS J031751-3615.5,159950145,T,EW,0.39508604,0.018863,1
1547370,,0,WASP-139,159951311,T,EP,5.924262,0.013277,1
179187,B,0,GUVV-2 J160451.4+534311.4,159981348,T,EW,0.261539,0.039894,1
15653,B,0,V0842 Her,159983399,T,EW,0.419037,0.025191,1
14682,B,0,RU Gru,160036449,T,EA,1.893193,0.030776,1
410316,B,0,1SWASP J230311.15-391418.2,160065970,T,EA,1.3681761,0.087299,1
356634,B,0,1SWASP J232812.74-395523.3,160081043,T,EA/EL,0.7687015,0.473002,1
53404,B,0,DE Phe,160085375,T,EA,1.4029306,0.025495,1
171823,B,0,UNSW-V 568,160089427,F,ROT,2.613,0.935839,1
142131,B,0,YZ UMi,160120432,F,DSCT,0.096605,0.180548,1
1546398,,0,WASP-96,160148385,T,EP,3.4252602,0.018598,1
98969,B,0,ASAS J144932-4006.4,160159932,T,EB,0.79921,0.038939,1
1546156,,0,NGCA-V32,160164029,T,EA,0.839537,0.029077,1
26286,B,0,AU Phe,160196709,T,EW,0.30666,0.264578,1
172671,B,0,V0517 Cam,160228595,T,EA,2.09223,0.090254,1
4648,B,0,CO Cam,160268882,T,EB,1.27095,0.032989,1
1546112,,0,PMAK V67,160297243,F,HB,4.459,0.013559,1
41450,B,0,AW Col,160328766,T,EA,10.3175,0.028434,1
1511908,,0,ASASSN-V J154500.03+765422.6,160438504,F,ROT,3.1124,0.009688,1
37385,B,0,RS UMi,160472514,T,EA/D/RS,6.16862258,0.034282,1
583105,B,0,ASASSN-V J150712.73-415615.9,160484494,F,L,,100.662652,1
185543,B,0,TYC 4563-490-1,160492551,T,EB,0.60751,0.033946,1
229279,,0,NSVS 1070895,160518449,T,EA,2.25616204,1.89813,1
1546236,,0,TYC 4571-18-1,160519380,F,BY+UV,0.4822,0.032349,1
683864,B,0,GSC 04567-00114,160533733,T,EA/RS,24.863,0.011726,1
1513003,,0,ASASSN-V J161938.74+765516.6,160603519,F,BY,0.391423,0.006398,1
686793,,0,NEV277,160603897,T,EA,1.11008,0.045861,1
1500003,,0,NEV399,160618494,T,EA,4.26186,0.01257,1
64100,B,0,NSV 25665,160648169,T,EA+GDOR,11.477,0.028721,1
110785,B,0,ASAS J182617-5137.6,161083755,T,ESD|EC,0.313902,0.338845,1
14750,B,0,BC Gru,161262226,T,EW,0.307306,0.271864,1
232469,B,0,NSVS 8518688,161287859,T,EW,0.5662116,0.013152,1
11117,B,0,GO Cyg,161563111,T,EB/KE,0.717764585,0.009081,1
150476,B,0,OT Boo,161668117,T,EA,15.64,0.029117,1
13859,B,0,FX Dra,161687311,T,EB,0.816599,0.041935,1
11487,B,0,V0567 Cyg,161710825,T,EA,15.981,0.666578,1
142098,B,0,V0343 Dra,161744580,T,EA,3.772,0.459005,1
1540346,,0,tet Dra,161825882,F,ELL,3.0709,0.037269,1
33897,B,0,V1081 Sco,161988269,T,EA,2.513741,0.078802,1
1540267,,0,MNIC V118,162035117,T,EA+BY,13.1502,0.052687,1
93012,B,0,ASAS J111248-4241.2,162091088,T,E/RS,1.118703,0.024019,1
272028,B,0,V1215 Cen,162143408,F,TTS/ROT,0.6277,0.036253,1
160407,B,0,1SWASP J220406.39+343305.3,162173122,-,VAR,0.3717,0.057944,1
93122,B,0,ASAS J111659-4406.4,162305237,T,EC,0.33717,0.04694,1
93254,B,0,ASAS J112122-4736.1,162585265,T,EA,0.512329,0.08379,1
728545,,0,ASASSN-V J124339.56-523205.3,162694809,T,EA,1.7965,0.006726,1
1543503,,0,2MASS J16084394-4442283,162846340,F,BY,,0.011287,1
93401,B,0,ASAS J112641-4310.3,162919284,T,EA,1.13619,0.058564,1
629200,B,0,WISE J160912.9-431155,163008999,T,EA,1.8541058,0.128732,1
93730,B,0,ASAS J113659-4208.4,163581410,T,EW,0.362872,0.039216,1
95459,B,0,ASAS J124607-5002.9,163946569,T,ED,1.540995,0.065125,1
11993,B,0,V1073 Cyg,163965682,T,EW/KE,0.78585,0.056825,1
32074,B,0,V4374 Sgr,164250471,T,EB,1.177,0.032848,1
95477,B,0,ASAS J124646-4916.1,164293200,-,MISC,76.726341,0.059349,1
102157,B,0,ASAS J161259-4648.7,164344772,F,MISC|SR,42.901142,0.045453,1
631216,B,0,WISE J174214.0+465439,164374386,T,EA,0.7291034,0.006235,1
15877,B,0,V1066 Her,164375251,T,EB,0.3943035,0.092182,1
242151,B,0,KID 07177553,164413080,T,EA,17.996436,0.065016,1
253264,B,0,KID 09071386,164458426,T,EA,4.693363,0.118537,1
242153,B,0,KID 07177892,164461124,T,EA,1.386234,0.070794,1
159875,B,0,TSVSC1 TN-N030030232-63-67-2,164463075,T,EW,0.384681,0.06396,1
162779,B,0,T-Lyr1-03000,164524541,T,EW,0.315033,15.054754,1
162767,B,0,T-Lyr1-01997,164527723,T,EA,2.739883,0.107201,1
242149,B,0,KID 07422883,164552564,T,EA,11.414135,0.116078,1
162753,B,0,T-Lyr1-00687,164558072,T,EA,2.42749482,0.135056,1
169103,B,0,V0854 Lyr,164646288,T,EA,0.733737,0.039756,1
249233,,0,KIC 6670812,164674435,F,ELL,1.742,0.098512,1
242175,B,0,KID 07097571,164674992,T,EA,2.213856,0.023411,1
162769,B,0,T-Lyr1-02109,164677806,T,EA,4.447332,0.058675,1
74324,B,0,ASAS J014255-2007.5,164720673,T,EC,0.36595,0.069905,1
9100,B,0,TW Cet,164775666,T,EW/KW,0.316851,0.060725,1
9113,B,0,VY Cet,164776925,T,EW/KW,0.3408086,0.020486,1
162785,B,0,T-Lyr1-03204,164781045,T,EA,4.703913,0.08847,1
162773,B,0,T-Lyr1-02407,164782264,T,EW,0.443935,0.047764,1
162809,B,0,T-Lyr1-04168,164784457,T,EA,1.2504,0.034756,1
138183,B,0,ROTSE1 J185945.43+472007.0,164833847,T,EW,0.707095,0.109378,1
244675,B,0,KID 08545456,164883253,T,EW,0.315205,0.01217,1
253179,B,0,KID 06504534,164886585,T,EA,28.166031,0.103454,1
242323,B,0,KID 08610483,164890208,T,EA,48.7993681,0.181831,1
75120,B,0,ASAS J030503-3822.5,165124220,T,EA,0.402777,0.041673,1
11468,B,0,V0548 Cyg,165310952,T,EA/SD:,1.805233,0.04626,1
58208,B,0,EL CVn,165371937,T,EA/EL,0.795629,0.047294,1
2213545,,3,KELT KC21C11486,165453878,T,EA,2.70761,0.111576,1
469666,B,0,HD 104186,165456443,T,EA,4.31449,0.011299,1
94420,B,0,V1377 Cen,165458777,T,EW,0.292672,0.128965,1
44042,B,0,V1109 Cen,165459595,T,EA,3.337,0.110297,1
1499872,,0,NEV390,165470014,T,EA,18.95102,0.056104,1
15865,B,0,V1054 Her,165618747,T,EB,0.6483,0.162395,1
375910,B,0,CSS_J080826.6+320230,165797593,T,EA/HW,0.369739,0.021016,1
281463,B,0,ASAS J133758-4134.8,165823257,F,ROT,4.746,0.046551,1
280832,B,0,ASAS J000724-4233.4,165886019,F,ROT,0.8391,0.069687,1
8062,B,0,V0765 Cen,165898206,F,LB,,0.031451,1
1544132,,0,PMAK V59,165976940,T,EA+BY,5.94025,0.050514,1
409097,B,0,KELT-6,165987272,T,EP,7.8457,0.10296,1
45170,B,0,alf Dra,165991532,T,EA,51.439,0.030087,1
37343,B,0,IV UMa,166074503,F,ELL:,1.16453,0.040366,1
634803,B,0,WISE J181408.4+135723,166276444,T,EW,0.3449574,0.325014,1
96994,B,0,ASAS J134719-4135.0,166324888,T,EC,0.623244,0.054182,1
305496,B,0,HIP 67522,166527623,-,VAR,27.38226,0.095043,1
58412,B,0,V1200 Cen,166624433,T,EA,2.482874,0.016609,1
17274,B,0,VW LMi,166647000,T,EW,0.477551419,0.03913,1
8054,B,0,V0757 Cen,166660531,T,EW/KW,0.34316929,0.021753,1
271976,B,0,RBS 332,166808151,F,TTS/ROT,0.74,0.39463,1
1547380,,0,WASP-98,166833457,T,EP,2.96264036,0.013563,1
629838,B,0,WISE J024205.9-484021,166853161,T,EW,0.2974128,0.924734,1
95589,B,0,ASAS J125136-5118.5,166882964,T,ED,2.451951,0.009461,1
79545,B,0,ASAS J061842-6621.9,166969516,T,EC,0.434007,0.039769,1
79368,B,0,V2855 Ori,166979292,F,HADS(B),0.0580806,0.046744,1
632596,B,0,WISE J061958.4-695803,167005326,T,EW,0.720426,0.309193,1
2220653,,3,LMC V4708,167042097,-,VAR,,112.31619,1
79769,B,0,BK Dor,167086201,F,RS,2.1969,0.108208,1
272058,B,0,CD-66 395,167123841,F,TTS/ROT,0.2128,0.365145,1
281095,B,0,ASAS J062517-7121.9,167163906,F,ROT,0.7589,0.024884,1
11307,B,0,V0387 Cyg,167196599,T,EA/K:,0.6405964,0.090946,1
653394,B,0,WISE J063000.5-715338,167250176,T,EW,0.3191943,0.328203,1
