TIC_ID,ASASSN-V,RAJ2000,DEJ2000,Vmag,Amp,Per,Type,Prob,HJD,Gaia,pmRA,pmDE,Vt,Dist,WISEA,Jmag,J-K,W1-W2,APASS,B-V,E(B-V),Ref,URL,2M,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
35744706,J024006.12-055635.5,40.02548,-5.94319,12.51,0.66,0.3464514,EW,1.0,2456971.91111,5178800543937745920,28.588,2.136,48.3847,356.07,J024006.13-055635.6,11.15,0.435,-0.049,37892404,0.841,0.024,II,https://asas-sn.osu.edu/variables/183526,2M,74.817414,1,V,0.9930000000000003
35744707,J024006.12-055635.5,40.02548,-5.94319,12.51,0.66,0.3464514,EW,1.0,2456971.91111,5178800543937745920,28.588,2.136,48.3847,356.07,J024006.13-055635.6,11.15,0.435,-0.049,37892404,0.841,0.024,II,https://asas-sn.osu.edu/variables/183526,2M,0.131379,1,V,0.06400000000000006
35824956,J024244.42-000632.7,40.68511,-0.10906,12.4,0.17,NON PERIODIC,ROT:,0.863,2457277.10933,2498510195526295552,14.285,-46.643,44.64156,193.07,J024244.44-000633.5,10.744,0.508,-0.021,16688100,0.938,0.034,I,https://asas-sn.osu.edu/variables/655394,2M,0.204501,1,V,0.08799999999999919
35880934,J075035.21-072117.5,117.6467,-7.35486,11.84,0.23,0.8068091,EB,1.0,2457422.6827,3043488871911490048,-3.876,2.68,17.73303,793.91,J075035.21-072117.6,11.024,0.275,-0.021,20115074,0.421,0.113,V,https://asas-sn.osu.edu/variables/AP20115074,2M,0.144107,1,V,0.12400000000000055
35913152,J095717.51-445808.6,149.32327,-44.96925,12.39,0.21,NON PERIODIC,ROT:,0.546,2457767.72474,5411837532324392960,-3.782,2.128,16.35871,795.29,J095717.50-445808.5,11.458,0.233,-0.012,42040440,0.412,0.318,I,https://asas-sn.osu.edu/variables/564014,2M,1.032858,1,V,0.028999999999999915
36728572,J024114.63-094550.4,40.31094,-9.76399,9.34,0.53,578.8793983,VAR,0.746,2457397.61403,5173832267504367616,2.993,-13.999,25.20195,371.41,J024114.61-094549.0,8.447,0.279,-0.016,37880893,0.456,0.023,II,https://asas-sn.osu.edu/variables/211026,2M,1.435835,1,V,0.019999999999999574
36729364,J024143.03-062149.0,40.42928,-6.36362,12.7,0.52,0.3274897,EW,1.0,2457221.86552,5177976803569959936,1.487,3.149,8.49836,514.84,J024143.04-062148.8,11.094,0.423,-0.026,37890535,0.826,0.026,II,https://asas-sn.osu.edu/variables/183635,2M,0.346489,1,V,0.22600000000000087
36883123,J025334.94-091228.9,43.39558,-9.20803,9.38,0.74,NON PERIODIC,ROT:,0.293,2456674.79974,5173394868034820096,25.343,-3.115,20.21167,167.0,J025334.82-091228.8,8.675,0.311,-0.024,37879865,0.591,0.053,II,https://asas-sn.osu.edu/variables/210859,2M,1.915575,1,V,0.2599999999999998
37435039,J085942.61-274900.7,134.92754,-27.81686,7.23,0.82,NON PERIODIC,VAR,0.458,2457546.49638,5648046341168576512,-45.322,-45.41,16.60877,54.62,J085942.69-274859.1,5.702,0.442,0.186,,,0.14,II,https://asas-sn.osu.edu/variables/393502,2M,2.492781,1,V,0.35000000000000053
37601240,J061237.21-251606.7,93.15504,-25.26852,9.55,0.45,547.7788367,VAR,0.638,2457372.6222,2912061017229342720,-0.105,-40.624,42.54651,220.95,J061237.24-251607.8,8.668,0.19,-0.02,18522998,0.161,0.028,II,https://asas-sn.osu.edu/variables/145310,2M,0.962013,1,V,0.3600000000000012
37660654,J061333.49-292346.2,93.38955,-29.39617,7.12,0.63,NON PERIODIC,VAR,0.296,2457005.70295,2897548150935635968,-13.372,2.27,16.77071,260.86,J061333.46-292344.6,6.709,-0.089,-0.051,18405031,,0.036,II,https://asas-sn.osu.edu/variables/62399,2M,1.563916,1,V,0.6000000000000005
37817410,J042140.28-060110.0,65.41783,-6.01944,9.76,1.26,2.6062093,EA,1.0,2457378.65868,3202234883261674496,11.784,-37.247,55.69164,300.75,J042140.33-060109.6,8.798,0.345,-0.021,23069126,0.721,0.052,II,https://asas-sn.osu.edu/variables/162153,2M,1.095805,1,V,0.1509999999999998
38021254,J043045.09-071427.8,67.68788,-7.24105,9.05,0.82,NON PERIODIC,VAR,0.385,2457011.64114,3198489809217227264,-1.391,-3.128,3.52768,217.4,J043045.11-071427.8,8.038,0.116,-0.044,23050375,0.104,0.057,II,https://asas-sn.osu.edu/variables/161842,2M,0.325944,1,V,0.5400000000000009
38160558,J112524.00-045605.4,171.34999,-4.93483,13.12,0.09,1.3451587,ROT,0.999,2457697.14874,3786580263509948928,-57.563,33.22,20.95861,66.53,J112523.99-045605.4,10.169,0.856,0.032,27124217,1.385,0.056,V,https://asas-sn.osu.edu/variables/AP27124217,2M,0.723679,1,V,0.031000000000000583
38215399,J071218.50+360737.1,108.07709,36.12697,8.12,0.72,NON PERIODIC,VAR,0.356,2456598.02008,897789765642169856,-10.855,-15.116,11.97145,135.71,J071218.52+360737.2,7.427,0.071,-0.085,6225094,,0.06,II,https://asas-sn.osu.edu/variables/101332,2M,0.581349,1,V,0.35999999999999943
38383256,J003520.93-082246.7,8.8372,-8.37965,11.5,0.21,0.2907787,EW,0.997,2456902.96859,2427103065695770624,-5.044,10.521,13.37087,241.77,J003520.92-082247.0,10.377,0.392,-0.021,16514429,0.667,0.046,II,https://asas-sn.osu.edu/variables/277855,2M,0.449029,1,V,0.04400000000000048
38396965,J040054.03-620934.9,60.22514,-62.1597,5.45,1.0,NON PERIODIC,L,0.976,2457020.61481,4679407039821288448,2.538,33.686,22.42816,140.07,J040053.79-620933.1,0.671,1.139,-2.964,,,0.04,II,https://asas-sn.osu.edu/variables/80402,2M,2.15729,1,V,0.9699999999999998
38399380,J033623.38-075531.4,54.09742,-7.92539,11.83,0.54,0.5680929,EB,1.0,2457218.91752,5165343865939464192,13.755,9.972,50.34338,625.15,J033623.35-075531.7,10.801,0.297,-0.03,37859769,0.477,0.066,V,https://asas-sn.osu.edu/variables/AP37859769,2M,0.443229,1,V,0.13100000000000023
38423705,J040139.14-641207.8,60.41309,-64.20216,12.95,0.14,0.5336495,EB,1.0,2457659.70113,4670174165806480384,16.41243,16.128,128.23345,1175.71,J040139.09-641207.8,12.175,0.209,-0.021,36339675,0.336,0.045,III,https://asas-sn.osu.edu/variables/AP36339675,2M,0.60498,1,V,0.18400000000000105
38465274,J034032.72-085651.5,55.13633,-8.94765,12.15,0.31,0.6912587,EW,1.0,2458145.5901,5164418936142361600,3.276,-0.708,18.82928,1185.22,J034032.74-085651.4,11.314,0.2,-0.005,37857222,0.416,0.064,II,https://asas-sn.osu.edu/variables/201089,2M,0.438707,1,V,0.3719999999999999
38467360,J040619.44-601506.6,61.58101,-60.25184,12.87,0.28,3.0305569,EA,0.999,2457852.48637,4680054961409124352,8.45341,21.035,73.63988,685.32,J040619.42-601506.6,11.806,0.388,-0.008,36378704,0.47,0.016,III,https://asas-sn.osu.edu/variables/AP36378704,2M,0.304733,1,V,0.08500000000000085
38469787,J040744.88-635034.9,61.93699,-63.84304,12.96,0.12,0.3689715,EW,0.918,2457749.64804,4676155268543257600,2.32744,-2.8524,11.78107,675.12,J040744.88-635034.8,11.808,0.319,-0.018,36363381,0.562,0.055,III,https://asas-sn.osu.edu/variables/AP36363381,2M,0.08139,1,V,0.03500000000000014
38585410,J041528.94-605630.4,63.87059,-60.94179,11.78,0.12,0.1902719,DSCT:,0.685,2457649.87795,4676916061870779392,3.277,10.7,111.1882,2096.18,J041529.35-605629.5,10.635,0.38,-0.021,36366379,0.653,0.02,II,https://asas-sn.osu.edu/variables/80439,2M,2.953005,1,V,0.0940000000000012
38586438,J041621.51-620047.5,64.08964,-62.0132,13.9,0.14,0.5556397,EA,0.753,2457852.48637,4676564802265851904,-75.14833,-70.567,30.5473,62.52,J041621.53-620047.1,10.234,0.843,0.14,36365029,1.462,0.02,III,https://asas-sn.osu.edu/variables/AP36365029,2M,1.474436,1,V,0.14100000000000001
38589392,J034703.00-070413.7,56.76251,-7.07047,11.07,0.45,0.3777188,EB,0.999,2456879.92955,3243523881345216512,28.945,-34.988,67.92605,315.59,J034702.96-070413.4,10.33,0.286,-0.024,23375397,0.535,0.067,II,https://asas-sn.osu.edu/variables/172853,2M,1.021788,1,V,0.07499999999999929
38608972,J041813.21-653001.6,64.55505,-65.50046,13.34,0.08,0.3073984,EW,0.688,2457371.78703,4669032907097043968,33.74684,39.349,106.31664,432.69,J041813.19-653001.5,11.745,0.526,-0.031,36334670,0.857,0.042,III,https://asas-sn.osu.edu/variables/AP36334670,2M,0.51569,1,V,0.04400000000000048
38634085,J042039.67-624500.5,65.1653,-62.75015,16.91,2.86,NON PERIODIC,UG,,2456968.69069,4676468869876207616,3.112,10.426,42.41063,822.33,J042039.75-624500.7,15.502,0.775,0.167,,,0.027,II,https://asas-sn.osu.edu/variables/80761,2M,0.701856,1,V,0.6534000000000013
38687360,J035153.25-103145.6,57.97188,-10.52933,9.02,0.62,NON PERIODIC,VAR,0.419,2458334.85475,3194189584882387968,-41.264,-137.27,84.1726,123.89,J035153.31-103150.8,7.322,0.221,-0.039,23034597,0.352,0.056,II,https://asas-sn.osu.edu/variables/201377,2M,4.104815,1,V,0.7099999999999991
38699825,J042535.17-604525.7,66.39656,-60.75714,9.17,0.52,NON PERIODIC,VAR,0.375,2456984.66277,4678279593727349760,-6.623,13.593,20.43214,285.08,J042535.39-604524.7,8.299,0.236,-0.042,36371511,0.424,0.02,II,https://asas-sn.osu.edu/variables/80316,2M,1.913235,1,V,0.4800000000000004
38707340,J042549.33-603043.6,66.45554,-60.51212,12.47,0.3,0.5638963,EW,0.999,2458094.718,4678289519395835904,6.666,13.947,80.41844,1097.54,J042549.05-603044.4,11.861,0.244,-0.04,36371547,0.348,0.021,II,https://asas-sn.osu.edu/variables/80633,2M,2.44311,1,V,0.030999999999998806
38842861,J043455.59-652505.3,68.73162,-65.41815,14.92,0.79,0.5131309,RRAB,0.993,2457049.57553,4662877806646705152,5.356,-1.492,168.46009,6392.19,J043455.67-652505.6,14.19,0.321,-0.01,36305061,0.329,0.039,II,https://asas-sn.osu.edu/variables/152676,2M,49.040738,1,V,0.8759999999999994
38907808,J043747.55-651634.2,69.44813,-65.27616,12.48,0.36,0.2761658,EW,1.0,2457458.56551,4662894982217077760,-5.182,-11.142,21.8041,374.35,J043747.56-651634.1,11.467,0.413,-0.029,36305134,0.647,0.042,II,https://asas-sn.osu.edu/variables/152496,2M,0.196597,1,V,0.1429999999999989
39174351,J121448.39+363848.9,183.70163,36.64691,13.13,0.15,NON PERIODIC,ROT:,0.63,2456989.09191,4030308460578827264,-0.192,-13.644,167.79722,2594.31,J121448.52+363849.2,13.828,-0.18,-0.058,27747522,-0.238,0.024,II,https://asas-sn.osu.edu/variables/113416,2M,1.665408,1,V,0.21699999999999875
39426509,J173003.15+344509.5,262.51311,34.75265,14.13,0.36,0.2237071,EW,0.999,2457830.09683,1335955491592619008,4.985,29.338,48.40703,343.18,J173003.22+344509.7,11.957,0.705,-0.021,8204961,1.016,0.031,II,https://asas-sn.osu.edu/variables/51657,2M,0.951459,1,V,0.016000000000000014
39643723,J080045.97+421032.6,120.19155,42.17571,9.81,0.45,NON PERIODIC,VAR,0.311,2456310.93284,922371890701728000,-11.44,-26.697,38.5099,279.72,J080045.94+421032.8,8.782,0.311,-0.032,6331846,0.404,0.04,II,https://asas-sn.osu.edu/variables/91272,2M,0.535965,1,V,0.04400000000000048
39826778,J161609.23+404606.2,244.03846,40.76838,12.15,0.48,0.87543,EA,1.0,2457576.90168,1380769249078718720,4.705,-17.971,30.07737,341.58,J161609.22+404605.9,10.964,0.433,0.004,8398463,0.612,0.009,IV,https://asas-sn.osu.edu/variables/APO263,2M,0.150424,1,V,0.5139999999999993
40038743,J200039.89+361149.7,300.1662,36.19713,10.86,0.14,NON PERIODIC,ROT:,0.532,2457882.98516,2059548247066234112,2.368,-0.814,7.77682,655.22,J200039.88+361150.5,9.996,0.266,-0.033,13964947,0.469,0.908,II,https://asas-sn.osu.edu/variables/203770,2M,1.21845,1,V,0.1039999999999992
40219040,J200143.28+364727.4,300.43032,36.79095,9.23,0.5,NON PERIODIC,VAR,0.297,2457710.69481,2060127724055164928,0.199,-3.865,12.06532,657.71,J200143.25+364727.7,8.782,-0.001,-0.036,,,0.619,II,https://asas-sn.osu.edu/variables/203449,2M,0.407361,1,V,0.2729999999999997
40244907,J200402.78+413516.0,301.0116,41.58779,10.14,1.32,NON PERIODIC,VAR,0.327,2457512.06606,2074464462324115712,-1.059,-5.211,30.4184,1206.84,J200402.70+413516.3,9.679,0.16,-0.028,,,1.146,II,https://asas-sn.osu.edu/variables/221959,2M,0.917961,1,V,0.11000000000000121
40288117,J193249.81+300117.9,293.20754,30.02163,10.04,0.35,NON PERIODIC,GCAS,0.288,2458013.8613,2032636398639227904,-0.035,-5.506,24.50713,939.01,J193249.85+300116.8,9.568,0.05,-0.029,13722045,0.259,0.378,II,https://asas-sn.osu.edu/variables/190240,2M,1.070728,1,V,0.05099999999999838
40343782,J050944.19-684645.7,77.43414,-68.77937,13.01,0.48,0.997813,DCEP,0.422,2458128.53867,,,,,,J050944.89-684651.8,13.95,0.994,0.031,36291753,,1.906,II,https://asas-sn.osu.edu/variables/28298,2M,36.264862,1,V,0.8650000000000002
40378419,J200415.94+380742.9,301.06641,38.12858,11.95,0.98,4.7459566,EA,1.0,2457679.79456,2060364810582551296,-3.064,-0.121,15.25081,1049.27,J200415.90+380743.5,11.023,0.439,0.008,13978024,0.293,1.236,II,https://asas-sn.osu.edu/variables/203975,2M,0.716024,1,V,0.3760000000000012
40534599,J113841.96-151845.5,174.67483,-15.31264,10.4,1.15,952.3695886,VAR,0.273,2457379.82309,3548732538096826368,-46.279,-8.487,60.98744,273.46,J113841.97-151845.1,9.467,0.366,-0.04,26338522,0.547,0.041,II,https://asas-sn.osu.edu/variables/180069,2M,0.853394,1,V,0.0730000000000004
40623328,J200415.94+380742.9,301.06641,38.12858,11.95,0.98,4.7459566,EA,1.0,2457679.79456,2060364810582551296,-3.064,-0.121,15.25081,1049.27,J200415.90+380743.5,11.023,0.439,0.008,13978024,0.293,1.236,II,https://asas-sn.osu.edu/variables/203975,2M,74.206705,1,V,0.7010000000000005
41087940,J060331.20-684958.3,90.87998,-68.83287,12.8,0.14,0.3664685,EW,0.983,2457690.79113,5282801669490980864,-4.45301,-25.113,69.07612,571.39,J060331.18-684958.2,11.705,0.393,-0.022,39510068,0.652,0.082,III,https://asas-sn.osu.edu/variables/AP39510068,2M,0.320853,1,V,0.0649999999999995
41169654,J060554.43-665037.1,91.47679,-66.84364,13.07,0.12,0.704551,EA,0.433,2457843.55477,5283976944345895936,-0.875,27.164,79.51367,617.23,J060554.53-665036.4,11.898,0.362,-0.025,39517989,0.6,0.057,II,https://asas-sn.osu.edu/variables/146140,2M,0.787679,1,V,0.14400000000000013
41170667,J060447.84-673124.0,91.19935,-67.52332,10.68,0.25,NON PERIODIC,VAR,0.31,2457837.58331,5283863866442446848,4.864,-0.724,16.51736,708.61,J060448.08-673122.8,9.981,0.274,-0.016,39517203,0.409,0.075,II,https://asas-sn.osu.edu/variables/146974,2M,1.719486,1,V,0.015000000000000568
41232835,J060755.35-662136.9,91.98062,-66.36025,10.98,0.39,0.2394106,EW,0.914,2457100.49672,5284189768560279552,19.844,82.579,46.85644,116.39,J060755.37-662136.0,9.052,0.546,-0.019,39519374,0.902,0.063,II,https://asas-sn.osu.edu/variables/146052,2M,0.194988,1,V,0.18400000000000105
41259805,J060829.02-710712.2,92.12093,-71.12005,8.78,0.21,NON PERIODIC,VAR,0.414,2458332.94095,5278537488513875968,3.333,9.925,12.05818,242.98,J060829.29-710711.7,8.692,0.098,-0.031,39480108,,0.092,II,https://asas-sn.osu.edu/variables/2009,2M,1.29734,1,V,0.19000000000000128
41533230,J061507.30-713412.5,93.7804,-71.57014,11.24,0.14,1.4204533,EW,0.987,2457084.62589,5278360020466852864,0.068,4.322,19.78735,965.76,J061507.09-713412.2,10.152,0.323,-0.02,39478862,0.642,0.095,II,https://asas-sn.osu.edu/variables/6142,2M,1.008995,1,V,0.0730000000000004
41561453,J151233.62-551849.5,228.14007,-55.31374,9.82,0.98,NON PERIODIC,VAR,0.396,2458338.64099,5886609303209872384,-3.392,-7.218,26.16942,692.26,J151233.53-551848.8,9.257,0.167,0.043,49931163,0.184,2.234,II,https://asas-sn.osu.edu/variables/398599,2M,0.899825,1,V,0.05900000000000105
41694016,J152619.54+365853.5,231.58144,36.98152,10.98,0.79,0.847,EA,1.0,2457031.121,1387290280744129024,-20.397,5.363,24.98723,249.95,J152619.52+365853.5,9.57,0.369,-0.02,8415756,0.536,0.018,IV,https://asas-sn.osu.edu/variables/APO249,2M,0.115313,1,V,0.009000000000000341
41865879,J012533.52-414834.7,21.38968,-41.80965,10.47,0.76,13.7664847,EA,0.977,2457755.65163,4984027698370924544,0.14,-21.521,43.27097,424.18,J012533.64-414834.8,8.83,0.608,-0.014,37434642,0.701,0.017,II,https://asas-sn.osu.edu/variables/154980,2M,1.410615,1,V,0.18499999999999872
41896812,J012546.33-395610.9,21.44303,-39.93637,11.29,0.49,1.2608098,EA,1.0,2457638.72586,5008388890312916992,29.155,-2.636,53.85001,388.08,J012546.37-395610.5,10.208,0.471,-0.006,37490369,0.507,0.016,II,https://asas-sn.osu.edu/variables/86147,2M,0.466631,1,V,0.13100000000000023
41994216,J013436.84-392810.3,23.65352,-39.46953,12.16,0.22,0.2903714,EW,1.0,2457934.82721,5008649749444822016,36.523,13.574,47.36294,256.45,J013436.80-392811.0,10.628,0.474,-0.034,37491013,0.782,0.014,II,https://asas-sn.osu.edu/variables/86247,2M,1.187261,1,V,0.0129999999999999
41998476,J200804.02+404339.9,302.01673,40.72776,11.77,0.18,2.7808908,EA,1.0,2457603.01027,2074541874818100736,3.437,-10.7,21.55133,404.57,J200803.94+404340.3,10.716,0.358,-0.028,14125708,0.58,0.566,II,https://asas-sn.osu.edu/variables/225631,2M,0.961438,1,V,0.4150000000000009
42015200,J013651.85-390833.4,24.21606,-39.1426,12.71,0.24,11.2379658,ROT,0.996,2456889.7739,5008635421436254208,21.676,-6.177,56.314,527.11,J013651.85-390833.2,10.582,0.676,-0.035,37490980,1.081,0.014,V,https://asas-sn.osu.edu/variables/AP37490980,2M,0.281197,1,V,0.1399999999999988
42244951,J200845.71+371411.4,302.19047,37.23649,9.03,0.54,NON PERIODIC,VAR,0.364,2457928.97804,2060025435110032896,-3.829,-5.675,67.16526,2069.82,J200845.77+371413.3,8.297,-0.051,-0.027,13971835,0.33,1.342,II,https://asas-sn.osu.edu/variables/204808,2M,2.11334,1,V,0.47999999999999865
42753726,J151515.91-581023.1,228.81628,-58.17307,8.65,0.46,NON PERIODIC,GCAS:,0.392,2458308.73321,5877141168077467648,-0.846,-3.899,18.85833,997.2,J151516.17-581022.6,6.763,0.423,-0.347,49712820,0.268,18.552,II,https://asas-sn.osu.edu/variables/415419,2M,2.20586,1,V,0.4900000000000002
42827646,J062807.40-030759.4,97.03083,-3.13318,9.13,0.45,NON PERIODIC,ROT:,0.335,2457857.47449,3117086881742409728,-4.47,-1.418,7.05546,317.41,J062807.39-030758.8,8.758,0.029,-0.032,,,0.475,II,https://asas-sn.osu.edu/variables/432956,2M,0.531723,1,V,0.33500000000000085
42828781,J062757.14-033731.8,96.98807,-3.6255,10.22,0.53,NON PERIODIC,VAR,0.337,2457767.86085,3104668413303476224,6.294,-4.911,20.17879,533.26,J062757.28-033731.7,9.31,0.294,-0.015,21225447,0.446,0.397,II,https://asas-sn.osu.edu/variables/432957,2M,2.239906,1,V,0.05599999999999916
42991745,J062820.41-004347.1,97.08505,-0.72976,8.37,0.61,NON PERIODIC,VAR,0.34,2458039.88257,3119898775351648768,-10.724,7.646,6.86895,110.03,J062820.35-004345.5,6.865,0.326,0.036,22065138,,0.787,II,https://asas-sn.osu.edu/variables/433001,2M,1.619418,1,V,0.6399999999999988
43173526,J170758.08-342612.4,256.992,-34.43679,9.7,0.73,NON PERIODIC,VAR,0.36,2457625.62781,5978143538834965504,-13.848,-32.417,46.52982,278.47,J170757.99-342612.5,8.524,0.26,-0.028,52282400,,0.952,II,https://asas-sn.osu.edu/variables/406960,2M,0.949967,1,V,0.11899999999999977
43216747,J111649.24+445427.9,169.20515,44.90774,11.23,0.14,NON PERIODIC,ROT:,0.924,2457419.05318,785079206635655424,-49.87,-46.451,45.5976,141.15,J111649.33+445428.2,9.481,0.58,-0.016,5770760,0.88,0.015,II,https://asas-sn.osu.edu/variables/124428,2M,1.798317,1,V,0.21899999999999942
43250275,J063034.50-013821.7,97.64377,-1.63935,11.29,0.33,4.1050428,EA,1.0,2457609.92009,3119029890586578944,-3.366,-0.774,6.39787,390.8,J063034.36-013822.0,10.259,0.308,-0.021,22046865,0.564,0.736,II,https://asas-sn.osu.edu/variables/432740,2M,2.041512,1,V,0.32899999999999885
43273020,J165000.01+412225.4,252.50005,41.37372,11.06,0.15,465.6853398,ROT:,0.862,2456897.76961,1356300786033040384,-8.463,97.183,52.19951,112.89,J164959.94+412226.9,9.366,0.579,0.006,8308578,0.984,0.019,II,https://asas-sn.osu.edu/variables/56828,2M,0.837724,1,V,0.04100000000000037
43398254,J004240.48-295638.1,10.66865,-29.94392,11.16,0.42,0.3016816,EW,1.0,2458141.53338,2317866241878731776,10.508,17.536,20.14633,207.91,J004240.48-295638.0,9.985,0.452,-0.014,16265105,0.652,0.023,V,https://asas-sn.osu.edu/variables/AP16265105,2M,0.185068,1,V,0.09800000000000075
43533276,J050126.23-071020.7,75.35929,-7.17242,5.67,1.07,NON PERIODIC,VAR,0.385,2458029.96514,,,,,,J050126.35-071026.1,5.178,-0.103,0.164,,,0.066,II,https://asas-sn.osu.edu/variables/144184,2M,5.821804,1,V,0.8824399999999999
43533897,J050135.19-083836.7,75.39663,-8.64352,11.51,1.11,0.313367,EB,1.0,2457461.54377,3183779168271417344,24.4,-9.859,18.08963,145.02,J050135.21-083836.5,9.633,0.632,-0.036,22989683,0.89,0.101,II,https://asas-sn.osu.edu/variables/191860,2M,0.190061,1,V,0.14000000000000057
43571341,J173934.11+165344.4,264.89214,16.89567,15.79,0.69,0.3766317,EA,0.983,2457955.93191,4549560935697122304,-2.552,5.851,5.45779,180.38,J173934.11+165344.3,12.069,0.955,0.074,,,0.071,VI,https://asas-sn.osu.edu/variables/J173934.11+165344.4,2M,0.113703,1,V,0.03280000000000172
43712632,J050504.75-073343.0,76.26979,-7.56195,11.31,0.53,0.9264977,EB,0.998,2457743.68004,3183973610030739456,3.57,-13.902,48.27649,709.6,J050504.73-073343.0,10.131,0.291,-0.028,22990926,0.499,0.188,II,https://asas-sn.osu.edu/variables/144020,2M,0.258238,1,V,0.1479999999999997
43791458,J174150.84+170130.8,265.46182,17.02523,14.75,0.43,0.4603092,EA,1.0,2457231.83822,4549542243999797760,3.802,-4.368,11.575,421.69,J174150.87+170130.2,12.426,0.732,0.022,35563845,1.058,0.073,II,https://asas-sn.osu.edu/variables/52099,2M,0.732307,1,V,0.01699999999999946
43846099,J051114.53-083324.8,77.81055,-8.5569,9.54,0.58,NON PERIODIC,VAR,0.452,2457465.5499,3206917595908399104,10.922,-34.053,40.57433,239.36,J051114.51-083324.9,8.29,0.317,-0.003,23091338,0.655,0.104,II,https://asas-sn.osu.edu/variables/203587,2M,0.430378,1,V,0.1399999999999988
43864479,J051134.11-103423.9,77.89213,-10.5733,11.23,0.41,0.5944476,EW,1.0,2457337.71909,2990232754910112768,-3.512,-6.904,18.6248,507.27,J051134.10-103423.8,10.438,0.283,-0.013,19383245,0.507,0.159,V,https://asas-sn.osu.edu/variables/AP19383245,2M,0.156331,1,V,0.09299999999999997
44147832,J230008.42+341915.0,345.03509,34.32084,14.91,0.17,0.4214477,EW,0.996,2458060.72112,1914398388483383296,-0.36,-2.695,25.94857,2013.43,J230008.26+341916.8,13.711,0.207,-0.015,11509252,0.523,0.13,II,https://asas-sn.osu.edu/variables/64335,2M,104.7436,1,V,0.9369999999999994
